xflr5 v6.47

Plane name :        VTOL_SINGLE_TWIN_VERTICAL_EQUIVALENT_VTAIL_NACA_LAST
Polar name :        T5-a0.0°-30.0m/s-Panel_TG_Twin_Vertical_equiv1

   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
    0.000     5.000   0.080805   0.012335   0.021427   0.033762  -0.293840  -0.166679   0.048994  -0.178080  -0.176613   30.0000     0.0768
    0.000     5.500   0.081293   0.014642   0.021520   0.036162  -0.323088  -0.183264   0.051432  -0.195793  -0.194173   30.0000     0.0722
    0.000     6.000   0.081826   0.017171   0.021617   0.038788  -0.352294  -0.199823   0.054102  -0.213479  -0.211703   30.0000     0.0672
    0.000     6.500   0.082403   0.019921   0.021724   0.041645  -0.381454  -0.216356   0.057005  -0.231137  -0.229202   30.0000     0.0619
    0.000     7.000   0.083023   0.022894   0.021833   0.044727  -0.410564  -0.232859   0.060138  -0.248762  -0.246666   30.0000     0.0562
    0.000     7.500   0.083685   0.026089   0.021955   0.048044  -0.439620  -0.249330   0.063508  -0.266351  -0.264093   30.0000     0.0502
    0.000     8.000   0.084389   0.029507   0.022141   0.051648  -0.468618  -0.265768   0.067144  -0.283887  -0.281481   30.0000     0.0440
    0.000     8.500   0.085133   0.033149   0.022364   0.055513  -0.497553  -0.282170   0.071034  -0.301372  -0.298826   30.0000     0.0374
    0.000     9.000   0.085916   0.037014   0.022606   0.059620  -0.526422  -0.298533   0.075164  -0.318813  -0.316126   30.0000     0.0306
    0.000     9.500   0.086737   0.041104   0.022864   0.063968  -0.555220  -0.314856   0.079536  -0.336206  -0.333379   30.0000     0.0235
    0.000    10.000   0.087596   0.045419   0.023134   0.068553  -0.583943  -0.331135   0.084140  -0.353552  -0.350583   30.0000     0.0163
    0.000    10.500   0.088489   0.049960   0.023395   0.073355  -0.612587  -0.347370   0.088967  -0.370854  -0.367734   30.0000     0.0088
    0.000    11.000   0.089417   0.054727   0.023702   0.078429  -0.641147  -0.363558   0.094061  -0.388128  -0.384830   30.0000     0.0012
    0.000    11.500   0.090378   0.059722   0.024051   0.083772  -0.669618  -0.379696   0.099406  -0.405369  -0.401868   30.0000    -0.0067
    0.000    12.000   0.091371   0.064944   0.024415   0.089358  -0.697998  -0.395782   0.104986  -0.422566  -0.418847   30.0000    -0.0146
    0.000    12.500   0.092393   0.070394   0.024789   0.095183  -0.726279  -0.411815   0.110797  -0.439713  -0.435764   30.0000    -0.0227
    0.000    13.000   0.093443   0.076074   0.025179   0.101252  -0.754459  -0.427791   0.116850  -0.456803  -0.452616   30.0000    -0.0309
    0.000    13.500   0.094520   0.081983   0.025593   0.107576  -0.782533  -0.443709   0.123153  -0.473839  -0.469401   30.0000    -0.0392
    0.000    14.000   0.095622   0.088124   0.025996   0.114120  -0.810495  -0.459567   0.129668  -0.490799  -0.486117   30.0000    -0.0476
    0.000    14.500   0.096747   0.094496   0.026404   0.120901  -0.838340  -0.475361   0.136408  -0.507687  -0.502761   30.0000    -0.0561
    0.000    15.000   0.097893   0.101102   0.026823   0.127925  -0.866065  -0.491091   0.143373  -0.524503  -0.519331   30.0000    -0.0647
    0.000    15.500   0.099058   0.107940   0.027256   0.135196  -0.893663  -0.506754   0.150570  -0.541247  -0.535824   30.0000    -0.0733
    0.000    16.000   0.100240   0.115014   0.027711   0.142725  -0.921130  -0.522347   0.158007  -0.557916  -0.552240   30.0000    -0.0820
    0.000    16.500   0.101437   0.122323   0.028209   0.150532  -0.948461  -0.537869   0.165691  -0.574505  -0.568574   30.0000    -0.0907
    0.000    17.000   0.102647   0.129869   0.028749   0.158618  -0.975650  -0.553317   0.173612  -0.591005  -0.584825   30.0000    -0.0994
    0.000    17.500   0.103868   0.137652   0.029311   0.166963  -1.002692  -0.568690   0.181762  -0.607426  -0.600991   30.0000    -0.1082
    0.000    18.000   0.105097   0.145675   0.029934   0.175609  -1.029581  -0.583984   0.190148  -0.623759  -0.617070   30.0000    -0.1170


