xflr5 v6.47

Plane name :        VTOL_SINGLE_TWIN_VERTICAL_EQUIVALENT_VTAIL_NACA_LAST
Polar name :        T5-a0.0°-30.0m/s-VLM2_Twin_Vertical_equiv1

   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
    0.000    13.000   0.053592   0.079854   0.025469   0.105323  -0.813355  -0.424237   0.086901  -0.450651  -0.445870   30.0000     0.1261
    0.000    13.500   0.057704   0.086150   0.025887   0.112038  -0.844303  -0.439310   0.092855  -0.467311  -0.462285   30.0000     0.1257
    0.000    14.000   0.061958   0.092690   0.026329   0.119018  -0.875211  -0.454246   0.098992  -0.483885  -0.478618   30.0000     0.1252
    0.000    14.500   0.066354   0.099473   0.026780   0.126253  -0.906077  -0.469043   0.105306  -0.500384  -0.494866   30.0000     0.1248
    0.000    15.000   0.070889   0.106501   0.027260   0.133761  -0.936901  -0.483696   0.111806  -0.516805  -0.511026   30.0000     0.1244
    0.000    15.500   0.075562   0.113773   0.027744   0.141517  -0.967678  -0.498202   0.118469  -0.533140  -0.527096   30.0000     0.1239
    0.000    16.000   0.080371   0.121292   0.028261   0.149553  -0.998409  -0.512555   0.125301  -0.549385  -0.543072   30.0000     0.1234
    0.000    16.500   0.085315   0.129057   0.028815   0.157873  -1.029091  -0.526754   0.132301  -0.565534  -0.558952   30.0000     0.1230
    0.000    17.000   0.090393   0.137070   0.029407   0.166478  -1.059722  -0.540794   0.139475  -0.581583  -0.574732   30.0000     0.1225
    0.000    17.500   0.095602   0.145332   0.030021   0.175353  -1.090299  -0.554672   0.146809  -0.597541  -0.590412   30.0000     0.1220
    0.000    18.000   0.100940   0.153842   0.030657   0.184499  -1.120821  -0.568384   0.154290  -0.613403  -0.605986   30.0000     0.1215
    0.000    18.500   0.106407   0.162603   0.031352   0.193954  -1.151285  -0.581928   0.161942  -0.629168  -0.621454   30.0000     0.1210
    0.000    19.000   0.112000   0.171614   0.032097   0.203711  -1.181690  -0.595299   0.169754  -0.644848  -0.636812   30.0000     0.1204
    0.000    19.500   0.117716   0.180878   0.032923   0.213801  -1.212033  -0.608496   0.177725  -0.660419  -0.652057   30.0000     0.1199
    0.000    20.000   0.123555   0.190394   0.033839   0.224234  -1.242311  -0.621516   0.185881  -0.675879  -0.667188   30.0000     0.1193


