xflr5 v6.47

Plane name :        VTOL_SINGLE_W1_BELL_LAST
Polar name :        T5-a0.0°-30.0m/s-Panel_wing_dihedral_beta

   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
    0.000    22.500   0.297822   0.002930   0.016409   0.019339  -0.004002  -0.013750   0.222865  -0.000123   0.000400   30.0000     0.0246
    0.000    23.000   0.295535   0.002918   0.016412   0.019330  -0.004081  -0.013927   0.224894  -0.000124   0.000409   30.0000     0.0213
    0.000    23.500   0.293210   0.002906   0.016415   0.019321  -0.004160  -0.014097   0.226927  -0.000126   0.000417   30.0000     0.0180
    0.000    24.000   0.290848   0.002894   0.016418   0.019312  -0.004237  -0.014258   0.228963  -0.000127   0.000426   30.0000     0.0146
    0.000    24.500   0.288448   0.002882   0.016420   0.019302  -0.004314  -0.014412   0.231000  -0.000129   0.000434   30.0000     0.0111
    0.000    25.000   0.286012   0.002869   0.016423   0.019293  -0.004391  -0.014559   0.233035  -0.000130   0.000443   30.0000     0.0076
    0.000    25.500   0.283541   0.002857   0.016426   0.019283  -0.004466  -0.014697   0.235066  -0.000131   0.000451   30.0000     0.0039
    0.000    26.000   0.281035   0.002844   0.016429   0.019273  -0.004541  -0.014828   0.237090  -0.000133   0.000459   30.0000     0.0002
    0.000    26.500   0.278495   0.002831   0.016432   0.019263  -0.004615  -0.014951   0.239106  -0.000134   0.000467   30.0000    -0.0036
    0.000    27.000   0.275921   0.002818   0.016435   0.019254  -0.004689  -0.015066   0.241111  -0.000135   0.000476   30.0000    -0.0075
    0.000    27.500   0.273316   0.002805   0.016439   0.019244  -0.004761  -0.015173   0.243103  -0.000136   0.000484   30.0000    -0.0115
    0.000    28.000   0.270679   0.002792   0.016442   0.019234  -0.004833  -0.015272   0.245079  -0.000137   0.000492   30.0000    -0.0156
    0.000    28.500   0.268011   0.002778   0.016445   0.019224  -0.004904  -0.015363   0.247037  -0.000138   0.000500   30.0000    -0.0197
    0.000    29.000   0.265314   0.002765   0.016448   0.019213  -0.004974  -0.015446   0.248974  -0.000138   0.000508   30.0000    -0.0240
    0.000    29.500   0.262588   0.002751   0.016451   0.019202  -0.005043  -0.015521   0.250889  -0.000139   0.000516   30.0000    -0.0283
    0.000    30.000   0.259833   0.002737   0.016453   0.019190  -0.005111  -0.015588   0.252779  -0.000139   0.000524   30.0000    -0.0327


