xflr5 v6.48

Plane name :        VTOL_SINGLE_W1_BELL_LAST
Polar name :        T1-30.0 m/s-VLM2-0.0kg-x0.066m-TG
Freestream speed :  30.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
    1.500     0.000   0.449863   0.005451   0.015122   0.020573   0.000000  -0.000000  -0.065546   0.000000  -0.000000   30.0000     0.0981
    2.000     0.000   0.493735   0.006580   0.014957   0.021537   0.000000  -0.000000  -0.064686  -0.000000  -0.000000   30.0000     0.0946
    2.500     0.000   0.537408   0.007813   0.014692   0.022505   0.000000   0.000000  -0.064132   0.000000  -0.000000   30.0000     0.0918
    3.000     0.000   0.580871   0.009151   0.014347   0.023498  -0.000000   0.000000  -0.063902   0.000000  -0.000000   30.0000     0.0895
    3.500     0.000   0.624111   0.010592   0.014084   0.024676  -0.000000  -0.000000  -0.063959   0.000000   0.000000   30.0000     0.0876
    4.000     0.000   0.667115   0.012136   0.013716   0.025852  -0.000000   0.000000  -0.064328  -0.000000  -0.000000   30.0000     0.0859
    4.500     0.000   0.709873   0.013783   0.013452   0.027235  -0.000000  -0.000000  -0.064996   0.000000   0.000000   30.0000     0.0846
    5.000     0.000   0.752372   0.015532   0.013562   0.029093   0.000000   0.000000  -0.065918  -0.000000  -0.000000   30.0000     0.0834
    5.500     0.000   0.794600   0.017381   0.014165   0.031546  -0.000000  -0.000000  -0.067049   0.000000   0.000000   30.0000     0.0825
    6.000     0.000   0.836545   0.019329   0.015075   0.034404  -0.000000  -0.000000  -0.068407   0.000000   0.000000   30.0000     0.0817
    6.500     0.000   0.878195   0.021377   0.016191   0.037567  -0.000000  -0.000000  -0.070006   0.000000   0.000000   30.0000     0.0810
    7.000     0.000   0.919539   0.023522   0.017365   0.040887   0.000000   0.000000  -0.071883  -0.000000  -0.000000   30.0000     0.0804
    7.500     0.000   0.960565   0.025763   0.018713   0.044476   0.000000   0.000000  -0.074022  -0.000000  -0.000000   30.0000     0.0799
    8.000     0.000   1.001261   0.028100   0.020243   0.048342  -0.000000  -0.000000  -0.076406   0.000000   0.000000   30.0000     0.0795
    8.500     0.000   1.041616   0.030530   0.021981   0.052512   0.000000   0.000000  -0.079044  -0.000000  -0.000000   30.0000     0.0792
    9.000     0.000   1.081618   0.033054   0.024273   0.057327  -0.000000  -0.000000  -0.081864   0.000000   0.000000   30.0000     0.0789
    9.500     0.000   1.121256   0.035668   0.026744   0.062412  -0.000000   0.000000  -0.084919  -0.000000   0.000000   30.0000     0.0787
   10.000     0.000   1.160519   0.038373   0.029779   0.068151   0.000000   0.000000  -0.088163  -0.000000  -0.000000   30.0000     0.0786
   10.500     0.000   1.199395   0.041165   0.033416   0.074581  -0.000000  -0.000000  -0.091571   0.000000   0.000000   30.0000     0.0785
   11.000     0.000   1.237873   0.044044   0.037805   0.081849  -0.000000  -0.000000  -0.095095   0.000000   0.000000   30.0000     0.0784
   11.500     0.000   1.275943   0.047009   0.043260   0.090268   0.000000   0.000000  -0.098672  -0.000000  -0.000000   30.0000     0.0784
   12.000     0.000   1.313593   0.050056   0.050098   0.100155  -0.000000  -0.000000  -0.102230   0.000000   0.000000   30.0000     0.0784
   12.500     0.000   1.350812   0.053185   0.057762   0.110947  -0.000000  -0.000000  -0.105770   0.000000   0.000000   30.0000     0.0785


