xflr5 v6.48

Plane name :        VTOL_SINGLE_W1_BELL_LAST
Polar name :        T1-30.0 m/s-VLM2-0.0kg-x0.06m-TG
Freestream speed :  30.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
  -10.000     0.000  -0.578162   0.008664   0.045564   0.054227   0.000000  -0.000000  -0.141699  -0.000000   0.000000   30.0000     0.0115
   -9.500     0.000  -0.534425   0.007388   0.041260   0.048648   0.000000   0.000000  -0.136345   0.000000  -0.000000   30.0000     0.0091
   -9.000     0.000  -0.490483   0.006211   0.038650   0.044861   0.000000  -0.000000  -0.131162  -0.000000  -0.000000   30.0000     0.0061
   -8.500     0.000  -0.446347   0.005133   0.036695   0.041828   0.000000  -0.000000  -0.126124  -0.000000  -0.000000   30.0000     0.0025
   -8.000     0.000  -0.402031   0.004156   0.034914   0.039070   0.000000  -0.000000  -0.121323  -0.000000  -0.000000   30.0000    -0.0020
   -7.500     0.000  -0.357545   0.003280   0.032849   0.036129   0.000000  -0.000000  -0.116852  -0.000000  -0.000000   30.0000    -0.0078
   -7.000     0.000  -0.312903   0.002506   0.030921   0.033427   0.000000  -0.000000  -0.112561  -0.000000   0.000000   30.0000    -0.0153
   -6.500     0.000  -0.268117   0.001836   0.028415   0.030251   0.000000   0.000000  -0.108680  -0.000000  -0.000000   30.0000    -0.0255
   -6.000     0.000  -0.223199   0.001268   0.024788   0.026057   0.000000  -0.000000  -0.105332  -0.000000   0.000000   30.0000    -0.0400
   -5.500     0.000  -0.178161   0.000805   0.016547   0.017353   0.000000  -0.000000  -0.102932  -0.000000   0.000000   30.0000    -0.0620
   -5.000     0.000  -0.133015   0.000447   0.012696   0.013143   0.000000  -0.000000  -0.099545   0.000000  -0.000000   30.0000    -0.0992
   -4.500     0.000  -0.087775   0.000194   0.013233   0.013427   0.000000  -0.000000  -0.096237   0.000000   0.000000   30.0000    -0.1752
   -4.000     0.000  -0.042452   0.000047   0.013881   0.013928   0.000000  -0.000000  -0.093179   0.000000   0.000000   30.0000    -0.4146
   -3.500     0.000   0.002940   0.000006   0.014581   0.014586   0.000000  -0.000000  -0.090377   0.000000  -0.000000   30.0000     6.7536
   -3.000     0.000   0.048390   0.000071   0.015258   0.015329   0.000000  -0.000000  -0.087849   0.000000   0.000000   30.0000     0.4577
   -2.500     0.000   0.093885   0.000242   0.015763   0.016005   0.000000  -0.000000  -0.085630  -0.000000   0.000000   30.0000     0.2606
   -2.000     0.000   0.139413   0.000520   0.015858   0.016378   0.000000   0.000000  -0.083737   0.000000  -0.000000   30.0000     0.1924
   -1.500     0.000   0.184960   0.000905   0.015841   0.016746   0.000000  -0.000000  -0.082130   0.000000   0.000000   30.0000     0.1579
   -1.000     0.000   0.230515   0.001397   0.015796   0.017192   0.000000  -0.000000  -0.080815  -0.000000   0.000000   30.0000     0.1372
   -0.500     0.000   0.276064   0.001995   0.015772   0.017767   0.000000  -0.000000  -0.079789  -0.000000  -0.000000   30.0000     0.1234
    0.000     0.000   0.321595   0.002700   0.015674   0.018374   0.000000   0.000000  -0.079060  -0.000000   0.000000   30.0000     0.1136
    0.500     0.000   0.367096   0.003511   0.015535   0.019046   0.000000   0.000000  -0.078618  -0.000000  -0.000000   30.0000     0.1064
    1.000     0.000   0.412554   0.004428   0.015321   0.019749   0.000000  -0.000000  -0.078475   0.000000   0.000000   30.0000     0.1008
    1.500     0.000   0.457956   0.005451   0.015122   0.020573   0.000000  -0.000000  -0.078624   0.000000  -0.000000   30.0000     0.0964
    2.000     0.000   0.503290   0.006580   0.014957   0.021537   0.000000   0.000000  -0.079052  -0.000000  -0.000000   30.0000     0.0929
    2.500     0.000   0.548543   0.007813   0.014692   0.022505   0.000000   0.000000  -0.079778   0.000000  -0.000000   30.0000     0.0900
    3.000     0.000   0.593703   0.009151   0.014347   0.023498   0.000000   0.000000  -0.080818   0.000000  -0.000000   30.0000     0.0876
    3.500     0.000   0.638756   0.010592   0.014084   0.024676   0.000000  -0.000000  -0.082134   0.000000   0.000000   30.0000     0.0856
    4.000     0.000   0.683691   0.012136   0.013716   0.025852   0.000000   0.000000  -0.083750  -0.000000  -0.000000   30.0000     0.0839
    4.500     0.000   0.728496   0.013783   0.013452   0.027235   0.000000  -0.000000  -0.085653   0.000000   0.000000   30.0000     0.0824
    5.000     0.000   0.773156   0.015532   0.013562   0.029093   0.000000   0.000000  -0.087797  -0.000000  -0.000000   30.0000     0.0812
    5.500     0.000   0.817661   0.017381   0.014165   0.031546   0.000000  -0.000000  -0.090137   0.000000   0.000000   30.0000     0.0802
    6.000     0.000   0.861998   0.019329   0.015075   0.034404   0.000000  -0.000000  -0.092690   0.000000   0.000000   30.0000     0.0793
    6.500     0.000   0.906153   0.021377   0.016191   0.037567   0.000000  -0.000000  -0.095469   0.000000   0.000000   30.0000     0.0785
    7.000     0.000   0.950116   0.023522   0.017365   0.040887   0.000000   0.000000  -0.098509  -0.000000  -0.000000   30.0000     0.0778
    7.500     0.000   0.993873   0.025763   0.018713   0.044476   0.000000   0.000000  -0.101793  -0.000000  -0.000000   30.0000     0.0772
    8.000     0.000   1.037412   0.028100   0.020243   0.048342   0.000000  -0.000000  -0.105303   0.000000   0.000000   30.0000     0.0768
    8.500     0.000   1.080721   0.030530   0.021981   0.052512   0.000000   0.000000  -0.109048  -0.000000  -0.000000   30.0000     0.0763
    9.000     0.000   1.123787   0.033054   0.024273   0.057327   0.000000  -0.000000  -0.112958   0.000000   0.000000   30.0000     0.0760
    9.500     0.000   1.166599   0.035668   0.026744   0.062412   0.000000   0.000000  -0.117082  -0.000000   0.000000   30.0000     0.0757
   10.000     0.000   1.209145   0.038373   0.029779   0.068151   0.000000   0.000000  -0.121378  -0.000000  -0.000000   30.0000     0.0754
   10.500     0.000   1.251412   0.041165   0.033416   0.074581   0.000000  -0.000000  -0.125820   0.000000   0.000000   30.0000     0.0752
