xflr5 v6.47

Plane name :        VTOL_SINGLE_W1_BELL_LAST
Polar name :        T5-a0.0°-30.0m/s-VLM2_wing_dihedral_beta

   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
    0.000    22.500   0.272453   0.002670   0.015730   0.018400  -0.003813  -0.010666   0.177248  -0.002348  -0.001849   30.0000     0.0511
    0.000    23.000   0.270369   0.002669   0.015732   0.018401  -0.003885  -0.010800   0.178761  -0.002388  -0.001880   30.0000     0.0482
    0.000    23.500   0.268249   0.002667   0.015735   0.018402  -0.003955  -0.010929   0.180275  -0.002427  -0.001909   30.0000     0.0453
    0.000    24.000   0.266094   0.002665   0.015738   0.018403  -0.004025  -0.011051   0.181789  -0.002466  -0.001939   30.0000     0.0423
    0.000    24.500   0.263906   0.002662   0.015741   0.018403  -0.004094  -0.011167   0.183301  -0.002504  -0.001967   30.0000     0.0393
    0.000    25.000   0.261685   0.002660   0.015744   0.018404  -0.004161  -0.011277   0.184808  -0.002541  -0.001994   30.0000     0.0362
    0.000    25.500   0.259432   0.002658   0.015746   0.018404  -0.004228  -0.011380   0.186309  -0.002577  -0.002021   30.0000     0.0330
    0.000    26.000   0.257147   0.002655   0.015749   0.018404  -0.004294  -0.011478   0.187803  -0.002612  -0.002048   30.0000     0.0297
    0.000    26.500   0.254831   0.002653   0.015752   0.018404  -0.004359  -0.011569   0.189287  -0.002646  -0.002073   30.0000     0.0264
    0.000    27.000   0.252484   0.002650   0.015754   0.018405  -0.004423  -0.011654   0.190759  -0.002680  -0.002098   30.0000     0.0230
    0.000    27.500   0.250109   0.002647   0.015757   0.018404  -0.004486  -0.011732   0.192218  -0.002712  -0.002122   30.0000     0.0195
    0.000    28.000   0.247704   0.002645   0.015758   0.018403  -0.004548  -0.011805   0.193662  -0.002743  -0.002145   30.0000     0.0160
    0.000    28.500   0.245272   0.002642   0.015760   0.018402  -0.004609  -0.011871   0.195088  -0.002774  -0.002167   30.0000     0.0124
    0.000    29.000   0.242812   0.002638   0.015762   0.018400  -0.004668  -0.011930   0.196496  -0.002804  -0.002189   30.0000     0.0087
    0.000    29.500   0.240326   0.002635   0.015763   0.018399  -0.004727  -0.011983   0.197882  -0.002832  -0.002210   30.0000     0.0049
    0.000    30.000   0.237814   0.002632   0.015765   0.018397  -0.004785  -0.012030   0.199246  -0.002861  -0.002230   30.0000     0.0011


