xflr5 v6.47

Plane name :        VTOL_SINGLE_VTAIL_NACA_LAST_PROJECTED_NO_CENTER_SECTION
Polar name :        T1-30.0 m/s-Panel_vtail_projected_no_center
Freestream speed :  30.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
    9.500     0.000   0.700170   0.025286   0.017176   0.042462  -0.000000  -0.000000   0.571913   0.000000   0.000000   30.0000     0.0907
   10.000     0.000   0.733580   0.027949   0.018189   0.046138  -0.000000  -0.000000   0.601537   0.000000   0.000000   30.0000     0.0906
   10.500     0.000   0.766738   0.030754   0.019507   0.050260  -0.000000  -0.000000   0.631227   0.000000   0.000000   30.0000     0.0906
   11.000     0.000   0.799431   0.033676   0.021001   0.054677  -0.000000  -0.000000   0.660865   0.000000   0.000000   30.0000     0.0905
   11.500     0.000   0.831682   0.036717   0.022814   0.059531  -0.000000  -0.000000   0.690511   0.000000   0.000000   30.0000     0.0904
   12.000     0.000   0.863463   0.039870   0.025051   0.064921  -0.000000   0.000000   0.720203  -0.000000  -0.000000   30.0000     0.0903
   12.500     0.000   0.894637   0.043114   0.028250   0.071364  -0.000000  -0.000000   0.750118  -0.000000  -0.000000   30.0000     0.0901
   13.000     0.000   0.925664   0.046519   0.145302   0.191821   0.000000   0.000000   0.824955  -0.000000  -0.000000   30.0000     0.0899
   13.500     0.000   0.952778   0.049684   0.224383   0.274067  -0.000000  -0.000000   0.887082   0.000000   0.000000   30.0000     0.0894
   14.000     0.000   0.984645   0.053327   0.279277   0.332605   0.000000   0.000000   0.942274  -0.000000  -0.000000   30.0000     0.0895
   14.500     0.000   1.015777   0.057374   0.325276   0.382651  -0.000000  -0.000000   0.995642   0.000000   0.000000   30.0000     0.0888


