xflr5 v6.33

Plane name :        EMERGENTIA_Sw1_e_dihedral
Polar name :        T1-25_0 m_s-LLT-proj_area_x0_010m
Freestream speed :  25.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
   18.500     0.000   1.432444   0.057360   0.057748   0.115108   0.000000  -0.000000  -0.375757  -0.000000  -0.000000   25.0000     0.0433
   19.000     0.000   1.450340   0.058948   0.061834   0.120782   0.000000  -0.000000  -0.383272   0.000000  -0.000000   25.0000     0.0432
   19.500     0.000   1.465247   0.060361   0.065822   0.126183   0.000000  -0.000000  -0.389687   0.000000   0.000000   25.0000     0.0431
   20.000     0.000   1.473730   0.061399   0.070493   0.131892   0.000000  -0.000000  -0.394160  -0.000000  -0.000000   25.0000     0.0430
   20.500     0.000   1.484437   0.062635   0.074672   0.137307   0.000000   0.000000  -0.399139   0.000000  -0.000000   25.0000     0.0428
   21.000     0.000   1.486688   0.063112   0.080036   0.143149   0.000000  -0.000000  -0.401992  -0.000000  -0.000000   25.0000     0.0427
   21.500     0.000   1.495324   0.063957   0.084483   0.148440   0.000000  -0.000000  -0.406502   0.000000  -0.000000   25.0000     0.0425
   22.000     0.000   1.491761   0.064233   0.090826   0.155059   0.000000   0.000000  -0.408232   0.000000  -0.000000   25.0000     0.0424
   22.500     0.000   1.491866   0.064525   0.096702   0.161227   0.000000   0.000000  -0.411061   0.000000  -0.000000   25.0000     0.0424
   23.000     0.000   1.487757   0.064520   0.103373   0.167894   0.000000   0.000000  -0.412876   0.000000  -0.000000   25.0000     0.0424


