  0.95735     1.62618
  0.918112     1.52331
  0.875258     1.42927
  0.824252     1.34554
  0.772369     1.27946
  0.713237     1.22075
  0.629578     1.15767
  0.533226     1.1049
  0.461432     1.07415
  0.376023     1.04637
  0.270644     1.02303
  0.158015     1.00706
  -0.000905323     1.00147
  0.956177     1.48354
  0.917904     1.41155
  0.875095     1.34104
  0.825039     1.28084
  0.772301     1.2427
  0.713187     1.19428
  0.629548     1.14149
  0.53229     1.0902
  0.461421     1.06827
  0.376023     1.04637
  0.269736     1.02303
  0.158923     1.00706
  2.73256e-06     1.00147
  0.954979     1.32766
  0.917669     1.28508
  0.875825     1.24545
  0.823992     1.20584
  0.773078     1.17211
  0.713997     1.14134
  0.629485     1.10767
  0.533176     1.07843
  0.461402     1.05798
  0.376003     1.03607
  0.270633     1.01715
  0.158015     1.00706
  2.73256e-06     1.00147
  0.954706     1.1806
  0.917437     1.16008
  0.874717     1.1381
  0.824742     1.12054
  0.773858     1.10299
  0.71389     1.08398
  0.630311     1.06355
  0.533116     1.04608
  0.461355     1.03298
  0.375973     1.0199
  0.269712     1.0098
  0.159823     1.00265
  2.73256e-06     1.00147
  0.953554     1.04972
  0.916316     1.04537
  0.874534     1.03957
  0.824578     1.03231
  0.773716     1.02652
  0.712868     1.02222
  0.630224     1.01649
  0.533051     1.01078
  0.461312     1.00945
  0.375949     1.00666
  0.270603     1.00097
  0.15891     0.999708
  0.000908056     0.999998
