  0     1
  0.0891992     0.996321
  0.168949     0.988898
  0.227073     0.983329
  0.305476     0.974036
  0.387939     0.962876
  0.555593     0.931212
  0.700282     0.896729
  0.78683     0.874357
  0.881498     0.847317
  0.977526     0.817475
  1.09114     0.781102
  1.24264     0.727932
  1.38602     0.676626
  1.50777     0.630913
  1.59705     0.597328
  0.0013488     1.00094
  0.0891865     1.00099
  0.168919     1.00011
  0.227034     0.997348
  0.305433     0.989924
  0.387891     0.980633
  0.556886     0.952708
  0.700211     0.922897
  0.788107     0.901461
  0.881414     0.878159
  0.977434     0.85112
  1.09104     0.815682
  1.24253     0.767185
  1.38455     0.719616
  1.50764     0.675773
  1.59557     0.644056
  -5.10742e-06     1.00187
  0.0891865     1.00099
  0.168916     1.00105
  0.227024     1.00109
  0.304051     1.00114
  0.377024     1.00119
  0.556817     0.977942
  0.700129     0.952804
  0.789364     0.936041
  0.881314     0.914607
  0.977324     0.891307
  1.09092     0.860541
  1.24375     0.813914
  1.38577     0.769149
  1.5075     0.729044
  1.59677     0.699197
  -5.10742e-06     1.00187
  0.0905378     1.001
  0.168916     1.00105
  0.227024     1.00109
  0.304053     1.0002
  0.377024     1.00119
  0.544596     0.999429
  0.698704     0.979906
  0.789285     0.965013
  0.881222     0.948252
  0.975873     0.927754
  1.08946     0.900727
  1.24363     0.85784
  1.38699     0.81401
  1.50737     0.775773
  1.59528     0.747794
  -2.55371e-06     1.00093
  0.0905353     1.00193
  0.168914     1.00198
  0.228373     1.00202
  0.304051     1.00114
  0.377024     1.00119
  0.545948     0.99943
  0.698647     1.00047
  0.77838     0.999585
  0.882464     0.98844
  0.977094     0.975419
  1.09066     0.954934
  1.24345     0.92326
  1.38815     0.886908
  1.50716     0.853343
  1.59642     0.826299
  0.00134624     1.00187
  0.0891839     1.00193
  0.168916     1.00105
  0.228373     1.00202
  0.304051     1.00114
  0.378373     1.00212
  0.544596     0.999429
  0.698647     1.00047
  0.779731     0.999586
  0.882433     0.999654
  0.977028     0.999718
  1.09056     0.993251
  1.24196     0.974661
  1.38797     0.951394
  1.5083     0.92811
  1.59484     0.911345
  0.00134624     1.00187
  0.0905353     1.00193
  0.168914     1.00198
  0.228373     1.00202
  0.304051     1.00114
  0.378373     1.00212
  0.545948     0.99943
  0.698645     1.0014
  0.779728     1.00052
  0.882431     1.00059
  0.977028     0.999718
  1.09054     1.00166
  1.24189     1.00083
  1.38786     0.992515
  1.50681     0.98138
  1.59602     0.971159
