xflr5 v6.47

Plane name :        VTOL_SINGLE_VTAIL_NACA_LAST_NO_CENTER_SECTION
Polar name :        T1-30.0 m/s-VLM1_vtail_dihedral_no_center
Freestream speed :  30.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
   12.000     0.000   0.763199   0.039499   0.021685   0.061183   0.000000   0.000000   0.313556  -0.000000  -0.000000   30.0000     0.1233
   12.500     0.000   0.791525   0.042725   0.022931   0.065656  -0.000000  -0.000000   0.311783   0.000000   0.000000   30.0000     0.1250
   13.000     0.000   0.819538   0.046066   0.024357   0.070423  -0.000000   0.000000   0.308896  -0.000000  -0.000000   30.0000     0.1267
   13.500     0.000   0.847225   0.049521   0.025926   0.075446   0.000000  -0.000000   0.304815  -0.000000  -0.000000   30.0000     0.1285
   14.000     0.000   0.874579   0.053087   0.027837   0.080924  -0.000000  -0.000000   0.299773   0.000000   0.000000   30.0000     0.1303
   14.500     0.000   0.901586   0.056762   0.029805   0.086567   0.000000   0.000000   0.293512  -0.000000  -0.000000   30.0000     0.1321
   15.000     0.000   0.928238   0.060545   0.032358   0.092902   0.000000   0.000000   0.286536  -0.000000  -0.000000   30.0000     0.1339
   15.500     0.000   0.954523   0.064432   0.036436   0.100868  -0.000000  -0.000000   0.280197   0.000000  -0.000000   30.0000     0.1357
   16.000     0.000   0.980429   0.068421   0.200971   0.269392  -0.000000  -0.000000   0.468152  -0.000000  -0.000000   30.0000     0.1376
   16.500     0.000   1.005948   0.072509   0.315647   0.388156  -0.000000  -0.000000   0.577018  -0.000000  -0.000000   30.0000     0.1395
   17.000     0.000   1.031067   0.076694   0.392709   0.469404   0.000000   0.000000   0.640185  -0.000000  -0.000000   30.0000     0.1414
   17.500     0.000   1.055776   0.080973   0.417880   0.498853  -0.000000   0.000000   0.666826  -0.000000  -0.000000   30.0000     0.1433
   18.000     0.000   1.080064   0.085343   0.430809   0.516152  -0.000000  -0.000000   0.668644  -0.000000  -0.000000   30.0000     0.1453
   18.500     0.000   1.103922   0.089801   0.452094   0.541895  -0.000000   0.000000   0.685165  -0.000000   0.000000   30.0000     0.1473


