xflr5 v6.47

Plane name :        VTOL_SINGLE_VTAIL_NACA_LAST_PROJECTED_NO_CENTER_SECTION
Polar name :        T1-30.0 m/s-VLM2_vtail_projected_no_center
Freestream speed :  30.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
  -12.500     0.000  -1.000429   0.041496   0.027613   0.069109  -0.000000  -0.000000  -0.652070  -0.000000  -0.000000   30.0000     0.0806
  -12.000     0.000  -0.960176   0.038345   0.024546   0.062891  -0.000000   0.000000  -0.630070   0.000000   0.000000   30.0000     0.0808
  -11.500     0.000  -0.919859   0.035306   0.022360   0.057667  -0.000000   0.000000  -0.607844   0.000000   0.000000   30.0000     0.0810
  -11.000     0.000  -0.879489   0.032382   0.020598   0.052980  -0.000000   0.000000  -0.585232   0.000000   0.000000   30.0000     0.0812
  -10.500     0.000  -0.839076   0.029574   0.019155   0.048729  -0.000000   0.000000  -0.562203   0.000000   0.000000   30.0000     0.0814
  -10.000     0.000  -0.798633   0.026885   0.017883   0.044768  -0.000000   0.000000  -0.538717   0.000000   0.000000   30.0000     0.0816
   -9.500     0.000  -0.758170   0.024315   0.016882   0.041197  -0.000000  -0.000000  -0.514825  -0.000000  -0.000000   30.0000     0.0818
   -9.000     0.000  -0.717698   0.021868   0.016067   0.037935  -0.000000   0.000000  -0.490514   0.000000   0.000000   30.0000     0.0820
   -8.500     0.000  -0.677228   0.019543   0.015338   0.034881  -0.000000   0.000000  -0.465770   0.000000   0.000000   30.0000     0.0822
   -8.000     0.000  -0.636772   0.017343   0.014733   0.032076  -0.000000  -0.000000  -0.440628  -0.000000   0.000000   30.0000     0.0824
   -7.500     0.000  -0.596340   0.015269   0.014146   0.029415  -0.000000   0.000000  -0.415080   0.000000  -0.000000   30.0000     0.0826
   -7.000     0.000  -0.555944   0.013323   0.013536   0.026859  -0.000000   0.000000  -0.389143   0.000000   0.000000   30.0000     0.0828
   -6.500     0.000  -0.515594   0.011505   0.012877   0.024382  -0.000000   0.000000  -0.362838   0.000000   0.000000   30.0000     0.0830
   -6.000     0.000  -0.475302   0.009817   0.012206   0.022023  -0.000000  -0.000000  -0.336201  -0.000000  -0.000000   30.0000     0.0832
   -5.500     0.000  -0.435079   0.008260   0.011543   0.019803  -0.000000  -0.000000  -0.309260  -0.000000  -0.000000   30.0000     0.0834
   -5.000     0.000  -0.394935   0.006835   0.010683   0.017518  -0.000000  -0.000000  -0.282009  -0.000000   0.000000   30.0000     0.0836
   -4.500     0.000  -0.354882   0.005543   0.009859   0.015402  -0.000000  -0.000000  -0.254518  -0.000000  -0.000000   30.0000     0.0838
   -4.000     0.000  -0.314931   0.004384   0.009273   0.013657  -0.000000  -0.000000  -0.226838  -0.000000  -0.000000   30.0000     0.0840
   -3.500     0.000  -0.275092   0.003360   0.009089   0.012449  -0.000000  -0.000000  -0.199007  -0.000000  -0.000000   30.0000     0.0842
   -3.000     0.000  -0.235377   0.002471   0.008942   0.011414  -0.000000   0.000000  -0.170993  -0.000000   0.000000   30.0000     0.0843
   -2.500     0.000  -0.195796   0.001718   0.008863   0.010581  -0.000000  -0.000000  -0.142826  -0.000000   0.000000   30.0000     0.0845
   -2.000     0.000  -0.156360   0.001101   0.008845   0.009946  -0.000000  -0.000000  -0.114529  -0.000000  -0.000000   30.0000     0.0846
   -1.500     0.000  -0.117080   0.000620   0.008843   0.009463  -0.000000   0.000000  -0.086123   0.000000   0.000000   30.0000     0.0847
   -1.000     0.000  -0.077966   0.000276   0.008899   0.009176  -0.000000   0.000000  -0.057636  -0.000000   0.000000   30.0000     0.0847
   -0.500     0.000  -0.039030   0.000070   0.008978   0.009047  -0.000000   0.000000  -0.029094   0.000000   0.000000   30.0000     0.0843
    0.000     0.000  -0.000281   0.000000   0.009059   0.009059   0.000000  -0.000000  -0.000521   0.000000  -0.000000   30.0000    -0.1039
    0.500     0.000   0.038268   0.000068   0.008979   0.009046  -0.000000  -0.000000   0.028052   0.000000   0.000000   30.0000     0.0875
    1.000     0.000   0.076609   0.000272   0.008900   0.009173  -0.000000   0.000000   0.056596   0.000000   0.000000   30.0000     0.0870
    1.500     0.000   0.114730   0.000614   0.008843   0.009457  -0.000000   0.000000   0.085084   0.000000  -0.000000   30.0000     0.0870
    2.000     0.000   0.152621   0.001093   0.008845   0.009938  -0.000000   0.000000   0.113492   0.000000   0.000000   30.0000     0.0871
    2.500     0.000   0.190272   0.001708   0.008862   0.010570  -0.000000   0.000000   0.141792   0.000000  -0.000000   30.0000     0.0873
    3.000     0.000   0.227672   0.002460   0.008940   0.011400  -0.000000  -0.000000   0.169962   0.000000  -0.000000   30.0000     0.0874
    3.500     0.000   0.264810   0.003347   0.009096   0.012443  -0.000000  -0.000000   0.197980   0.000000  -0.000000   30.0000     0.0876
    4.000     0.000   0.301678   0.004369   0.009304   0.013672  -0.000000   0.000000   0.225819  -0.000000  -0.000000   30.0000     0.0878
    4.500     0.000   0.338265   0.005525   0.009905   0.015430  -0.000000   0.000000   0.253505  -0.000000   0.000000   30.0000     0.0881
    5.000     0.000   0.374560   0.006815   0.010741   0.017556  -0.000000  -0.000000   0.281003  -0.000000   0.000000   30.0000     0.0883
    5.500     0.000   0.410553   0.008238   0.011593   0.019831  -0.000000  -0.000000   0.308259   0.000000   0.000000   30.0000     0.0885
    6.000     0.000   0.446236   0.009793   0.012244   0.022037  -0.000000   0.000000   0.335204  -0.000000  -0.000000   30.0000     0.0887
    6.500     0.000   0.481597   0.011479   0.012902   0.024381  -0.000000  -0.000000   0.361846   0.000000   0.000000   30.0000     0.0890
