xflr5 v6.47

Plane name :        VTOL_SINGLE_VTAIL_NACA_LAST
Polar name :        T5-a0.0°-30.0m/s-VLM2_vtail_dihedral_beta

   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
    0.000    22.000   0.040901   0.039669   0.013891   0.053560  -0.319406  -0.170438   0.398901  -0.032771  -0.031875   30.0000    -1.4048
    0.000    22.500   0.042566   0.041383   0.014108   0.055490  -0.325492  -0.172898   0.414244  -0.033371  -0.032441   30.0000    -1.4027
    0.000    23.000   0.044251   0.043125   0.014333   0.057458  -0.331503  -0.175274   0.429705  -0.033962  -0.032998   30.0000    -1.4006
    0.000    23.500   0.045953   0.044896   0.014562   0.059459  -0.337437  -0.177564   0.445268  -0.034545  -0.033545   30.0000    -1.3983
    0.000    24.000   0.047673   0.046695   0.014796   0.061491  -0.343293  -0.179768   0.460918  -0.035120  -0.034081   30.0000    -1.3961
    0.000    24.500   0.049409   0.048521   0.015037   0.063558  -0.349069  -0.181885   0.476647  -0.035688  -0.034607   30.0000    -1.3937
    0.000    25.000   0.051161   0.050374   0.015290   0.065664  -0.354765  -0.183915   0.492444  -0.036245  -0.035123   30.0000    -1.3913
    0.000    25.500   0.052925   0.052253   0.015541   0.067794  -0.360379  -0.185857   0.508279  -0.036789  -0.035628   30.0000    -1.3888
    0.000    26.000   0.054703   0.054158   0.015792   0.069950  -0.365910  -0.187711   0.524142  -0.037324  -0.036122   30.0000    -1.3863
    0.000    26.500   0.056491   0.056087   0.016051   0.072138  -0.371357  -0.189476   0.540028  -0.037851  -0.036606   30.0000    -1.3837
    0.000    27.000   0.058290   0.058041   0.016322   0.074363  -0.376719  -0.191153   0.555925  -0.038371  -0.037078   30.0000    -1.3811
    0.000    27.500   0.060097   0.060019   0.016611   0.076630  -0.381994  -0.192740   0.571827  -0.038882  -0.037540   30.0000    -1.3784
    0.000    28.000   0.061913   0.062019   0.016923   0.078942  -0.387182  -0.194238   0.587727  -0.039385  -0.037990   30.0000    -1.3757
    0.000    28.500   0.063734   0.064043   0.017235   0.081277  -0.392282  -0.195647   0.603591  -0.039879  -0.038429   30.0000    -1.3729
    0.000    29.000   0.065561   0.066088   0.017546   0.083634  -0.397292  -0.196966   0.619404  -0.040361  -0.038857   30.0000    -1.3700
    0.000    29.500   0.067391   0.068155   0.017862   0.086017  -0.402212  -0.198196   0.635150  -0.040830  -0.039273   30.0000    -1.3672
    0.000    30.000   0.069224   0.070243   0.018173   0.088416  -0.407041  -0.199336   0.650809  -0.041284  -0.039678   30.0000    -1.3642


