xflr5 v6.47

Plane name :        VTOL_SINGLE_TWIN_VERTICAL_EQUIVALENT_VTAIL2_NACA_LAST
Polar name :        T5-a0.0°-30.0m/s-Panel_Twin_Vertical_equiv2

   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
    0.000     5.000   0.012701   0.003268   0.011011   0.014279  -0.108436  -0.025312   0.017649  -0.010769  -0.010656   30.0000    -0.0388
    0.000     5.500   0.013070   0.003926   0.011059   0.014985  -0.119258  -0.027818   0.020150  -0.011848  -0.011721   30.0000    -0.0601
    0.000     6.000   0.013475   0.004647   0.011114   0.015761  -0.130072  -0.030317   0.022888  -0.012925  -0.012787   30.0000    -0.0821
    0.000     6.500   0.013914   0.005430   0.011195   0.016625  -0.140879  -0.032808   0.025881  -0.013992  -0.013853   30.0000    -0.1045
    0.000     7.000   0.014388   0.006276   0.011308   0.017584  -0.151677  -0.035291   0.029136  -0.015066  -0.014918   30.0000    -0.1272
    0.000     7.500   0.014897   0.007184   0.011439   0.018623  -0.162466  -0.037764   0.032640  -0.016144  -0.015983   30.0000    -0.1498
    0.000     8.000   0.015441   0.008154   0.011574   0.019728  -0.173246  -0.040227   0.036377  -0.017226  -0.017048   30.0000    -0.1723
    0.000     8.500   0.016019   0.009187   0.011715   0.020902  -0.184014  -0.042679   0.040352  -0.018311  -0.018113   30.0000    -0.1946
    0.000     9.000   0.016631   0.010282   0.011852   0.022134  -0.194772  -0.045120   0.044550  -0.019395  -0.019177   30.0000    -0.2165
    0.000     9.500   0.017278   0.011439   0.011986   0.023425  -0.205517  -0.047548   0.048968  -0.020479  -0.020242   30.0000    -0.2378
    0.000    10.000   0.017958   0.012659   0.012128   0.024786  -0.216250  -0.049965   0.053617  -0.021560  -0.021306   30.0000    -0.2586
    0.000    10.500   0.018672   0.013940   0.012279   0.026219  -0.226969  -0.052368   0.058497  -0.022642  -0.022370   30.0000    -0.2788
    0.000    11.000   0.019420   0.015283   0.012432   0.027715  -0.237674  -0.054757   0.063598  -0.023723  -0.023434   30.0000    -0.2984
    0.000    11.500   0.020202   0.016688   0.012594   0.029282  -0.248365  -0.057131   0.068924  -0.024804  -0.024498   30.0000    -0.3172
    0.000    12.000   0.021017   0.018155   0.012762   0.030917  -0.259039  -0.059491   0.074473  -0.025884  -0.025561   30.0000    -0.3353
    0.000    12.500   0.021865   0.019683   0.012946   0.032630  -0.269698  -0.061834   0.080252  -0.026961  -0.026624   30.0000    -0.3527
    0.000    13.000   0.022746   0.021274   0.013150   0.034424  -0.280343  -0.064163   0.086267  -0.028040  -0.027688   30.0000    -0.3693
    0.000    13.500   0.023659   0.022925   0.013371   0.036295  -0.290963  -0.066472   0.092502  -0.029122  -0.028750   30.0000    -0.3852
    0.000    14.000   0.024605   0.024638   0.013619   0.038256  -0.301568  -0.068765   0.098974  -0.030200  -0.029813   30.0000    -0.4005
    0.000    14.500   0.025583   0.026412   0.013884   0.040296  -0.312154  -0.071040   0.105672  -0.031284  -0.030876   30.0000    -0.4150
    0.000    15.000   0.026593   0.028247   0.014200   0.042447  -0.322720  -0.073296   0.112622  -0.032361  -0.031938   30.0000    -0.4288
    0.000    15.500   0.027635   0.030144   0.014540   0.044684  -0.333265  -0.075533   0.119806  -0.033437  -0.033000   30.0000    -0.4420
    0.000    16.000   0.028708   0.032101   0.014907   0.047008  -0.343788  -0.077750   0.127216  -0.034520  -0.034063   30.0000    -0.4546
    0.000    16.500   0.029812   0.034120   0.015326   0.049446  -0.354288  -0.079947   0.134872  -0.035607  -0.035125   30.0000    -0.4665
    0.000    17.000   0.030948   0.036199   0.015818   0.052017  -0.364765  -0.082122   0.142806  -0.036661  -0.036187   30.0000    -0.4779
    0.000    17.500   0.032113   0.038338   0.018108   0.056447  -0.375217  -0.084277   0.152767  -0.036954  -0.037249   30.0000    -0.4887
    0.000    18.000   0.033309   0.040539   0.025722   0.066261  -0.385645  -0.086409   0.169106  -0.034901  -0.038311   30.0000    -0.4990


