xflr5 v6.47

Plane name :        VTOL_SINGLE_VTAIL_NACA_LAST_NO_CENTER_SECTION
Polar name :        T1-30.0 m/s-Panel_vtail_dihedral_no_center
Freestream speed :  30.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
    7.000     0.000   0.438158   0.011960   0.014362   0.026322  -0.000000  -0.000000   0.336268   0.000000   0.000000   30.0000     0.1069
    7.500     0.000   0.466531   0.013593   0.014972   0.028565  -0.000000  -0.000000   0.357388  -0.000000  -0.000000   30.0000     0.1083
    8.000     0.000   0.494583   0.015338   0.015589   0.030927  -0.000000   0.000000   0.378160  -0.000000  -0.000000   30.0000     0.1096
    8.500     0.000   0.522237   0.017165   0.016186   0.033351   0.000000   0.000000   0.398564  -0.000000  -0.000000   30.0000     0.1110
    9.000     0.000   0.549459   0.019074   0.016742   0.035817  -0.000000   0.000000   0.418555  -0.000000  -0.000000   30.0000     0.1123
    9.500     0.000   0.576443   0.021080   0.017278   0.038358   0.000000   0.000000   0.438167  -0.000000  -0.000000   30.0000     0.1137
   10.000     0.000   0.602788   0.023132   0.017812   0.040945  -0.000000   0.000000   0.457371  -0.000000  -0.000000   30.0000     0.1150
   10.500     0.000   0.629112   0.025314   0.018384   0.043698   0.000000   0.000000   0.476300  -0.000000  -0.000000   30.0000     0.1163
   11.000     0.000   0.654924   0.027553   0.019035   0.046588   0.000000   0.000000   0.494930  -0.000000  -0.000000   30.0000     0.1176
   11.500     0.000   0.680243   0.029850   0.019751   0.049601   0.000000   0.000000   0.513240  -0.000000  -0.000000   30.0000     0.1189
   12.000     0.000   0.705023   0.032192   0.020528   0.052720   0.000000   0.000000   0.531137  -0.000000  -0.000000   30.0000     0.1202
   12.500     0.000   0.729377   0.034582   0.021490   0.056073  -0.000000  -0.000000   0.548900   0.000000   0.000000   30.0000     0.1214
   13.000     0.000   0.753328   0.037051   0.022614   0.059664   0.000000   0.000000   0.566431  -0.000000  -0.000000   30.0000     0.1227
   13.500     0.000   0.776999   0.039603   0.023874   0.063477   0.000000   0.000000   0.583798  -0.000000  -0.000000   30.0000     0.1239
   14.000     0.000   0.800286   0.042228   0.025206   0.067434   0.000000   0.000000   0.600828  -0.000000  -0.000000   30.0000     0.1252
   14.500     0.000   0.822914   0.044864   0.026804   0.071667  -0.000000   0.000000   0.617744  -0.000000  -0.000000   30.0000     0.1264
   15.000     0.000   0.845031   0.047527   0.028604   0.076131  -0.000000  -0.000000   0.634410  -0.000000  -0.000000   30.0000     0.1276
   15.500     0.000   0.866914   0.050282   0.030853   0.081135  -0.000000   0.000000   0.651435  -0.000000  -0.000000   30.0000     0.1288
   16.000     0.000   0.888207   0.053048   0.057944   0.110992  -0.000000   0.000000   0.703787  -0.000000  -0.000000   30.0000     0.1301
   16.500     0.000   0.908527   0.055740   0.180764   0.236504   0.000000   0.000000   0.880162  -0.000000  -0.000000   30.0000     0.1312
   17.000     0.000   0.928990   0.058601   0.240543   0.299144   0.000000   0.000000   0.974025  -0.000000  -0.000000   30.0000     0.1323
   17.500     0.000   0.948706   0.061434   0.287785   0.349220   0.000000   0.000000   1.042024  -0.000000  -0.000000   30.0000     0.1335
   18.000     0.000   0.967790   0.064242   0.311488   0.375729   0.000000   0.000000   1.085553  -0.000000  -0.000000   30.0000     0.1346
   18.500     0.000   0.986484   0.067108   0.351940   0.419048  -0.000000  -0.000000   1.148281   0.000000   0.000000   30.0000     0.1357
   19.000     0.000   1.004546   0.069958   0.361776   0.431734   0.000000   0.000000   1.176091  -0.000000  -0.000000   30.0000     0.1369


