xflr5 v6.47

Plane name :        VTOL_SINGLE_W1_BELL_LAST_PROJECTED
Polar name :        T5-a0.0°-30.0m/s-VLM2_wing_projected_beta

   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
    0.000    23.500   0.266843   0.002260   0.015717   0.017977   0.000913   0.010549   0.062717  -0.000415   0.000058   30.0000     0.1337
    0.000    24.000   0.264643   0.002242   0.015717   0.017959   0.000927   0.010663   0.060188  -0.000424   0.000059   30.0000     0.1346
    0.000    24.500   0.262409   0.002225   0.015717   0.017942   0.000941   0.010771   0.057641  -0.000434   0.000059   30.0000     0.1355
    0.000    25.000   0.260141   0.002207   0.015717   0.017924   0.000955   0.010874   0.055079  -0.000443   0.000060   30.0000     0.1364
    0.000    25.500   0.257842   0.002188   0.015717   0.017906   0.000968   0.010970   0.052504  -0.000453   0.000061   30.0000     0.1374
    0.000    26.000   0.255510   0.002170   0.015717   0.017887   0.000981   0.011060   0.049918  -0.000463   0.000062   30.0000     0.1383
    0.000    26.500   0.253148   0.002151   0.015717   0.017869   0.000994   0.011143   0.047322  -0.000472   0.000063   30.0000     0.1393
    0.000    27.000   0.250756   0.002133   0.015717   0.017850   0.001006   0.011221   0.044719  -0.000482   0.000064   30.0000     0.1403
    0.000    27.500   0.248334   0.002113   0.015718   0.017831   0.001018   0.011292   0.042111  -0.000492   0.000064   30.0000     0.1414
    0.000    28.000   0.245884   0.002094   0.015718   0.017812   0.001030   0.011357   0.039499  -0.000501   0.000065   30.0000     0.1424
    0.000    28.500   0.243406   0.002074   0.015719   0.017794   0.001041   0.011416   0.036887  -0.000511   0.000066   30.0000     0.1435
    0.000    29.000   0.240902   0.002055   0.015720   0.017775   0.001052   0.011468   0.034274  -0.000521   0.000067   30.0000     0.1446
    0.000    29.500   0.238371   0.002035   0.015722   0.017756   0.001063   0.011515   0.031665  -0.000531   0.000067   30.0000     0.1457
    0.000    30.000   0.235816   0.002014   0.015723   0.017737   0.001073   0.011555   0.029060  -0.000540   0.000068   30.0000     0.1468


