xflr5 v6.47

Plane name :        VTOL_SINGLE_W1_BELL_LAST_PROJECTED
Polar name :        T5-a0.0°-30.0m/s-Panel_wing_projected_beta

   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
    0.000    23.500   0.290855   0.002711   0.016418   0.019130   0.000956   0.008578   0.099937   0.001465   0.001956   30.0000     0.1041
    0.000    24.000   0.288438   0.002692   0.016418   0.019110   0.000971   0.008670   0.097658   0.001485   0.001987   30.0000     0.1045
    0.000    24.500   0.285983   0.002672   0.016417   0.019089   0.000986   0.008757   0.095362   0.001505   0.002017   30.0000     0.1049
    0.000    25.000   0.283492   0.002652   0.016417   0.019069   0.001001   0.008838   0.093050   0.001524   0.002046   30.0000     0.1053
    0.000    25.500   0.280966   0.002632   0.016416   0.019048   0.001015   0.008915   0.090723   0.001542   0.002075   30.0000     0.1057
    0.000    26.000   0.278405   0.002611   0.016416   0.019026   0.001029   0.008987   0.088383   0.001560   0.002103   30.0000     0.1061
    0.000    26.500   0.275811   0.002590   0.016415   0.019005   0.001043   0.009053   0.086032   0.001576   0.002131   30.0000     0.1066
    0.000    27.000   0.273183   0.002568   0.016414   0.018982   0.001056   0.009115   0.083672   0.001592   0.002158   30.0000     0.1070
    0.000    27.500   0.270524   0.002547   0.016413   0.018960   0.001069   0.009171   0.081303   0.001608   0.002184   30.0000     0.1074
    0.000    28.000   0.267833   0.002525   0.016413   0.018938   0.001081   0.009223   0.078929   0.001622   0.002209   30.0000     0.1079
    0.000    28.500   0.265113   0.002503   0.016413   0.018916   0.001094   0.009269   0.076550   0.001636   0.002234   30.0000     0.1083
    0.000    29.000   0.262363   0.002480   0.016414   0.018894   0.001106   0.009310   0.074168   0.001649   0.002258   30.0000     0.1088
    0.000    29.500   0.259585   0.002457   0.016414   0.018872   0.001117   0.009346   0.071784   0.001662   0.002281   30.0000     0.1093
    0.000    30.000   0.256779   0.002434   0.016415   0.018849   0.001128   0.009376   0.069401   0.001673   0.002304   30.0000     0.1098


