xflr5 v6.47

Plane name :        VTOL_SINGLE_W1_BELL_LAST_PROJECTED
Polar name :        T1-30.0 m/s-VLM2_wing_projected
Freestream speed :  30.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
  -10.000     0.000  -0.588036   0.008714   0.045842   0.054556  -0.000000   0.000000  -0.507750   0.000000  -0.000000   30.0000     0.0189
   -9.500     0.000  -0.542971   0.007432   0.041364   0.048797  -0.000000   0.000000  -0.476091   0.000000  -0.000000   30.0000     0.0161
   -9.000     0.000  -0.497825   0.006249   0.038701   0.044950  -0.000000   0.000000  -0.444533   0.000000  -0.000000   30.0000     0.0127
   -8.500     0.000  -0.452606   0.005166   0.036721   0.041887  -0.000000   0.000000  -0.412941   0.000000  -0.000000   30.0000     0.0087
   -8.000     0.000  -0.407318   0.004183   0.034934   0.039117  -0.000000   0.000000  -0.381263   0.000000   0.000000   30.0000     0.0039
   -7.500     0.000  -0.361969   0.003303   0.032868   0.036171  -0.000000   0.000000  -0.349462   0.000000  -0.000000   30.0000    -0.0023
   -7.000     0.000  -0.316563   0.002525   0.030942   0.033467  -0.000000   0.000000  -0.317592   0.000000   0.000000   30.0000    -0.0101
   -6.500     0.000  -0.271108   0.001850   0.028437   0.030287  -0.000000   0.000000  -0.285598   0.000000  -0.000000   30.0000    -0.0206
   -6.000     0.000  -0.225609   0.001279   0.024815   0.026094  -0.000000   0.000000  -0.253461   0.000000  -0.000000   30.0000    -0.0354
   -5.500     0.000  -0.180073   0.000813   0.017546   0.018359  -0.000000   0.000000  -0.221053   0.000000  -0.000000   30.0000    -0.0576
   -5.000     0.000  -0.134506   0.000453   0.012663   0.013115  -0.000000   0.000000  -0.188815  -0.000000   0.000000   30.0000    -0.0948
   -4.500     0.000  -0.088914   0.000197   0.013199   0.013396  -0.000000   0.000000  -0.156862  -0.000000  -0.000000   30.0000    -0.1703
   -4.000     0.000  -0.043304   0.000048   0.013845   0.013894  -0.000000   0.000000  -0.124857  -0.000000  -0.000000   30.0000    -0.4047
   -3.500     0.000   0.002319   0.000006   0.014546   0.014551  -0.000000   0.000000  -0.092807  -0.000000  -0.000000   30.0000     8.5848
   -3.000     0.000   0.047948   0.000069   0.015225   0.015294  -0.000000   0.000000  -0.060716   0.000000   0.000000   30.0000     0.4649
   -2.500     0.000   0.093577   0.000239   0.015733   0.015972  -0.000000   0.000000  -0.028590   0.000000  -0.000000   30.0000     0.2636
