ALO_plane_DEFINITIVO_body

Right Surface Points
        x()          y()          z()
  Cross Section   1
      -0.37105842       0.02746870      -0.02871958
      -0.37105842       0.02879480      -0.02995871
      -0.37105842       0.03003903      -0.03126353
      -0.37105842       0.03120194      -0.03263067
      -0.37105842       0.03228408      -0.03405677
      -0.37105842       0.03328600      -0.03553848
      -0.37105842       0.03420825      -0.03707245
      -0.37105842       0.03505137      -0.03865531
      -0.37105842       0.03581593      -0.04028371
      -0.37105842       0.03650245      -0.04195429
      -0.37105842       0.03711151      -0.04366370
      -0.37105842       0.03764363      -0.04540857
      -0.37105842       0.03809938      -0.04718556
      -0.37105842       0.03847930      -0.04899130
      -0.37105842       0.03878393      -0.05082244
      -0.37105842       0.03901384      -0.05267562
      -0.37105842       0.03916956      -0.05454749
      -0.37105842       0.03925165      -0.05643469
      -0.37105842       0.03926065      -0.05833385
      -0.37105842       0.03919712      -0.06024163
      -0.37105842       0.03906160      -0.06215467
      -0.37105842       0.03885464      -0.06406962
      -0.37105842       0.03857679      -0.06598310
      -0.37105842       0.03822861      -0.06789177
      -0.37105842       0.03781062      -0.06979228
      -0.37105842       0.03732340      -0.07168126
      -0.37105842       0.03676748      -0.07355536
      -0.37105842       0.03614342      -0.07541121
      -0.37105842       0.03545176      -0.07724547
      -0.37105842       0.03469305      -0.07905478
      -0.37105842       0.03386785      -0.08083578
      -0.37105842       0.03297669      -0.08258512
      -0.37105842       0.03202013      -0.08429943
      -0.37105842       0.03099872      -0.08597536
      -0.37105842       0.02991301      -0.08760956
      -0.37105842       0.02876354      -0.08919866
      -0.37105842       0.02755087      -0.09073931
      -0.37105842       0.02627554      -0.09222816
      -0.37105842       0.02493810      -0.09366184
      -0.37105842       0.02353910      -0.09503701
      -0.37105842       0.02207910      -0.09635029
      -0.37105842       0.02055863      -0.09759835
      -0.37105842       0.01897825      -0.09877781
      -0.37105842       0.01733850      -0.09988533
      -0.37105842       0.01563994      -0.10091754
      -0.37105842       0.01388312      -0.10187109
      -0.37105842       0.01206858      -0.10274263
      -0.37105842       0.01019687      -0.10352879
      -0.37105842       0.00826854      -0.10422622
      -0.37105842       0.00628414      -0.10483157
      -0.37105842       0.00424421      -0.10534147
      -0.37105842       0.00214932      -0.10575257
      -0.37105842       0.00000000      -0.10606151

  Cross Section   5
      -0.35481730       0.00000000      -0.01679722
      -0.35481730       0.00286130      -0.01669703
      -0.35481730       0.00562152      -0.01673031
      -0.35481730       0.00828127      -0.01689311
      -0.35481730       0.01084115      -0.01718142
      -0.35481730       0.01330178      -0.01759128
      -0.35481730       0.01566377      -0.01811870
      -0.35481730       0.01792774      -0.01875970
      -0.35481730       0.02009429      -0.01951029
      -0.35481730       0.02216403      -0.02036650
      -0.35481730       0.02413759      -0.02132435
      -0.35481730       0.02601556      -0.02237984
      -0.35481730       0.02779856      -0.02352901
      -0.35481730       0.02948720      -0.02476787
      -0.35481730       0.03108209      -0.02609243
      -0.35481730       0.03258385      -0.02749872
      -0.35481730       0.03399308      -0.02898275
      -0.35481730       0.03531040      -0.03054055
      -0.35481730       0.03653642      -0.03216812
      -0.35481730       0.03767175      -0.03386150
      -0.35481730       0.03871701      -0.03561669
      -0.35481730       0.03967279      -0.03742972
      -0.35481730       0.04053972      -0.03929661
      -0.35481730       0.04131841      -0.04121336
      -0.35481730       0.04200946      -0.04317601
      -0.35481730       0.04261349      -0.04518057
      -0.35481730       0.04313111      -0.04722306
      -0.35481730       0.04356294      -0.04929949
      -0.35481730       0.04390958      -0.05140588
      -0.35481730       0.04417164      -0.05353826
      -0.35481730       0.04434974      -0.05569265
      -0.35481730       0.04444449      -0.05786505
      -0.35481730       0.04445649      -0.06005149
      -0.35481730       0.04438637      -0.06224798
      -0.35481730       0.04423473      -0.06445056
      -0.35481730       0.04400219      -0.06665522
      -0.35481730       0.04368934      -0.06885800
      -0.35481730       0.04329682      -0.07105490
      -0.35481730       0.04282522      -0.07324196
      -0.35481730       0.04227517      -0.07541518
      -0.35481730       0.04164726      -0.07757059
      -0.35481730       0.04094212      -0.07970420
      -0.35481730       0.04016035      -0.08181204
      -0.35481730       0.03930257      -0.08389011
      -0.35481730       0.03836939      -0.08593444
      -0.35481730       0.03736141      -0.08794106
      -0.35481730       0.03627925      -0.08990596
      -0.35481730       0.03512353      -0.09182518
      -0.35481730       0.03389484      -0.09369474
      -0.35481730       0.03259382      -0.09551064
      -0.35481730       0.03122105      -0.09726891
      -0.35481730       0.02977717      -0.09896557
      -0.35481730       0.02826277      -0.10059664
      -0.35481730       0.02667848      -0.10215813
      -0.35481730       0.02502490      -0.10364607
      -0.35481730       0.02330264      -0.10505646
      -0.35481730       0.02151231      -0.10638533
      -0.35481730       0.01965453      -0.10762871
      -0.35481730       0.01772991      -0.10878260
      -0.35481730       0.01573906      -0.10984302
      -0.35481730       0.01368259      -0.11080600
      -0.35481730       0.01156111      -0.11166754
      -0.35481730       0.00937523      -0.11242368
      -0.35481730       0.00712557      -0.11307043
      -0.35481730       0.00481274      -0.11360380
      -0.35481730       0.00243735      -0.11401982
      -0.35481730       0.00000000      -0.11431450

  Cross Section   6
      -0.34061054       0.00000000      -0.01399272
      -0.34061054       0.00313761      -0.01384329
      -0.34061054       0.00616493      -0.01384483
      -0.34061054       0.00908261      -0.01399282
      -0.34061054       0.01189129      -0.01428275
      -0.34061054       0.01459162      -0.01471010
      -0.34061054       0.01718424      -0.01527034
      -0.34061054       0.01966979      -0.01595896
      -0.34061054       0.02204893      -0.01677144
      -0.34061054       0.02432229      -0.01770326
      -0.34061054       0.02649051      -0.01874990
      -0.34061054       0.02855425      -0.01990684
      -0.34061054       0.03051414      -0.02116956
      -0.34061054       0.03237084      -0.02253355
      -0.34061054       0.03412498      -0.02399427
      -0.34061054       0.03577721      -0.02554723
      -0.34061054       0.03732817      -0.02718788
      -0.34061054       0.03877851      -0.02891173
      -0.34061054       0.04012888      -0.03071424
      -0.34061054       0.04137990      -0.03259089
      -0.34061054       0.04253224      -0.03453718
      -0.34061054       0.04358654      -0.03654858
      -0.34061054       0.04454343      -0.03862056
      -0.34061054       0.04540357      -0.04074862
      -0.34061054       0.04616760      -0.04292823
      -0.34061054       0.04683615      -0.04515487
      -0.34061054       0.04740989      -0.04742403
      -0.34061054       0.04788944      -0.04973118
      -0.34061054       0.04827546      -0.05207180
      -0.34061054       0.04856859      -0.05444139
      -0.34061054       0.04876947      -0.05683540
      -0.34061054       0.04887875      -0.05924934
      -0.34061054       0.04889707      -0.06167868
      -0.34061054       0.04882507      -0.06411889
      -0.34061054       0.04866341      -0.06656547
      -0.34061054       0.04841272      -0.06901388
      -0.34061054       0.04807366      -0.07145962
      -0.34061054       0.04764685      -0.07389816
      -0.34061054       0.04713295      -0.07632499
      -0.34061054       0.04653260      -0.07873558
      -0.34061054       0.04584645      -0.08112542
      -0.34061054       0.04507514      -0.08348998
      -0.34061054       0.04421932      -0.08582475
      -0.34061054       0.04327962      -0.08812520
      -0.34061054       0.04225670      -0.09038683
      -0.34061054       0.04115119      -0.09260510
      -0.34061054       0.03996375      -0.09477551
      -0.34061054       0.03869501      -0.09689353
      -0.34061054       0.03734562      -0.09895464
      -0.34061054       0.03591623      -0.10095432
      -0.34061054       0.03440747      -0.10288806
      -0.34061054       0.03282000      -0.10475133
      -0.34061054       0.03115446      -0.10653961
      -0.34061054       0.02941149      -0.10824840
      -0.34061054       0.02759173      -0.10987316
      -0.34061054       0.02569583      -0.11140938
      -0.34061054       0.02372444      -0.11285253
      -0.34061054       0.02167820      -0.11419811
      -0.34061054       0.01955775      -0.11544159
      -0.34061054       0.01736373      -0.11657845
      -0.34061054       0.01509680      -0.11760417
      -0.34061054       0.01275759      -0.11851423
      -0.34061054       0.01034676      -0.11930412
      -0.34061054       0.00786494      -0.11996932
      -0.34061054       0.00531277      -0.12050530
      -0.34061054       0.00269091      -0.12090754
      -0.34061054       0.00000000      -0.12117153

  Cross Section   7
      -0.32823693       0.00000000      -0.01167913
      -0.32823693       0.00336472      -0.01149658
      -0.32823693       0.00661201      -0.01147948
      -0.32823693       0.00974254      -0.01162285
      -0.32823693       0.01275694      -0.01192171
      -0.32823693       0.01565588      -0.01237109
      -0.32823693       0.01844000      -0.01296601
      -0.32823693       0.02110996      -0.01370149
      -0.32823693       0.02366640      -0.01457256
      -0.32823693       0.02610998      -0.01557424
      -0.32823693       0.02844135      -0.01670155
      -0.32823693       0.03066115      -0.01794952
      -0.32823693       0.03277005      -0.01931317
      -0.32823693       0.03476869      -0.02078752
      -0.32823693       0.03665772      -0.02236760
      -0.32823693       0.03843779      -0.02404843
      -0.32823693       0.04010956      -0.02582503
      -0.32823693       0.04167367      -0.02769243
      -0.32823693       0.04313079      -0.02964565
      -0.32823693       0.04448155      -0.03167971
      -0.32823693       0.04572661      -0.03378963
      -0.32823693       0.04686662      -0.03597045
      -0.32823693       0.04790223      -0.03821718
      -0.32823693       0.04883410      -0.04052484
      -0.32823693       0.04966287      -0.04288847
      -0.32823693       0.05038920      -0.04530307
      -0.32823693       0.05101373      -0.04776369
      -0.32823693       0.05153712      -0.05026533
      -0.32823693       0.05196002      -0.05280302
      -0.32823693       0.05228308      -0.05537179
      -0.32823693       0.05250695      -0.05796666
      -0.32823693       0.05263229      -0.06058266
      -0.32823693       0.05265973      -0.06321480
      -0.32823693       0.05258995      -0.06585810
      -0.32823693       0.05242358      -0.06850760
      -0.32823693       0.05216127      -0.07115832
