  -0.00238875     1.14906
  0.0227681     1.1291
  0.0423385     1.10912
  0.0591097     1.09582
  0.098236     1.07257
  0.124787     1.05595
  0.147147     1.03933
  0.168109     1.02603
  0.191866     1.00941
  0.219816     0.989464
  0.249157     0.9762
  0.271515     0.962914
  0.296663     0.952977
  0.320415     0.943035
  0.348359     0.929768
  0.380491     0.919854
  0.416818     0.903274
  0.446153     0.896691
  0.472695     0.890099
  0.502025     0.890197
  0.529963     0.88361
  0.5565     0.883699
  0.585826     0.887137
  0.609566     0.890556
  0.634691     0.907342
  0.657026     0.920778
  0.679358     0.937554
  0.712852     0.967728
  0.732384     0.991176
  0.757501     1.01798
  0.781218     1.04812
  0.797957     1.07156
  0.813298     1.09834
  0.831428     1.12846
  0.846756     1.16859
  0.863482     1.20873
  0.877422     1.23884
  0.884379     1.26893
  0.899714     1.30238
  0.909453     1.34584
  0.920594     1.38262
  0.933126     1.42609
  0.945659     1.46955
  0.951228     1.48961
  0.960967     1.53307
  0.967918     1.56983
  0.979057     1.60996
  0.986011     1.64338
  0.995756     1.68016
