0.007223,-2.8032,0.019357,-0.047544,1.0124e+05,-0.7821,0,0.62315,-89.453,0.000253,69.961,-55.742
0.018211,-2.8032,0.029487,-0.039343,1.0052e+05,-0.48312,0,0.87555,-805.9,0.000162,389.35,-705.61
0.028496,-2.8032,0.03428,-0.03353,1.0043e+05,-0.35369,0,0.93536,-892.91,0.000148,315.82,-835.19
0.038589,-2.8032,0.037616,-0.029759,1.0038e+05,-0.27162,0,0.9624,-949.11,0.000142,257.8,-913.43
0.048553,-2.8032,0.03997,-0.026699,1.0032e+05,-0.18635,0,0.98248,-1005.1,0.000137,187.31,-987.54
0.058397,-2.8032,0.04141,-0.024766,1.0036e+05,-0.10196,0,0.99479,-970.29,0.000134,98.932,-965.24
0.06815,-2.8032,0.042156,-0.023411,1.0046e+05,-0.050281,0,0.99874,-870.99,0.000133,43.794,-869.88
0.07785,-2.8032,0.042509,-0.022277,1.0053e+05,-0.022267,0,0.99975,-801.21,0.000132,17.841,-801.01
0.087517,-2.8032,0.042603,-0.021304,1.0056e+05,0.00276,0,1,-771.72,0.000132,-2.13,-771.72
0.097152,-2.8032,0.042459,-0.02058,1.0057e+05,0.027255,0,0.99963,-756.9,0.000131,-20.629,-756.62
0.10676,-2.8032,0.042085,-0.020141,1.0058e+05,0.050543,0,0.99872,-745.85,0.000131,-37.698,-744.9
0.11633,-2.8032,0.041497,-0.019966,1.0059e+05,0.072099,0,0.9974,-736.7,0.000131,-53.115,-734.78
0.12588,-2.8032,0.040711,-0.020003,1.006e+05,0.091933,0,0.99577,-731.35,0.000131,-67.235,-728.26
0.13541,-2.8032,0.039735,-0.02021,1.006e+05,0.11177,0,0.99374,-728.98,0.000131,-81.475,-724.41
0.14491,-2.8032,0.038567,-0.020563,1.006e+05,0.13224,0,0.99122,-722.47,0.000131,-95.539,-716.12
0.15439,-2.8032,0.037225,-0.021055,1.0061e+05,0.14821,0,0.98896,-716.49,0.000131,-106.19,-708.58
0.16385,-2.8032,0.035734,-0.021687,1.0061e+05,0.16329,0,0.98658,-716.19,0.000131,-116.95,-706.58
0.17329,-2.8032,0.034101,-0.022459,1.0061e+05,0.17752,0,0.98412,-720.4,0.000131,-127.89,-708.96
0.18271,-2.8032,0.03233,-0.023372,1.006e+05,0.19204,0,0.98139,-728.07,0.000131,-139.82,-714.52
0.19211,-2.8032,0.030413,-0.024425,1.0059e+05,0.2075,-0,0.97824,-733.24,0.000131,-152.14,-717.28
0.20149,-2.8032,0.028367,-0.0256,1.0059e+05,0.21849,-0,0.97584,-741.55,0.000131,-162.02,-723.63
0.21086,-2.8032,0.026217,-0.026878,1.0057e+05,0.22873,-0,0.97349,-757.83,0.000131,-173.34,-737.74
0.22022,-2.8032,0.023968,-0.028256,1.0054e+05,0.2386,-0,0.97112,-783.86,0.000131,-187.03,-761.22
0.22956,-2.8032,0.021603,-0.029747,1.0051e+05,0.25226,-0,0.96766,-812.9,0.000132,-205.06,-786.61
0.23889,-2.8032,0.0191,-0.031354,1.0048e+05,0.26604,-0,0.96396,-842.97,0.000132,-224.26,-812.59
0.2482,-2.8032,0.016459,-0.033093,1.0045e+05,0.28011,-0,0.95997,-877.91,0.000132,-245.91,-842.77
0.25748,-2.8032,0.013668,-0.03499,1.0041e+05,0.29544,0,0.95536,-918.89,0.000132,-271.48,-877.87
