Fuselage_DATA_scaled.txt
                    
Right Surface Points
        x()         y()         z()
 0.06268323  0.05127617 -0.01592338
 0.06268323  0.05085271 -0.01742341
 0.06268323  0.05039689 -0.01892344
 0.06268323  0.04971720 -0.02042347
 0.06268323  0.04845090 -0.02192350
 0.06268323  0.04662242 -0.02342352
 0.06268323  0.04426698 -0.02492355
 0.06268323  0.04141983 -0.02642358
 0.06268323  0.03869751 -0.02792361
 0.06268323  0.03424478 -0.02942364
 0.06268323 -0.00000000 -0.03092367
                    
   Cross Section   4
 0.21327903 -0.00000000  0.09843667
 0.21327903  0.03023108  0.09563126
 0.21327903  0.03964942  0.09282585
 0.21327903  0.04485201  0.09002045
 0.21327903  0.04777737  0.08721504
 0.21327903  0.05022193  0.08440964
 0.21327903  0.05231590  0.08160423
 0.21327903  0.05409742  0.07879883
 0.21327903  0.05560465  0.07599342
 0.21327903  0.05687574  0.07318801
 0.21327903  0.05794882  0.07038261
 0.21327903  0.05886205  0.06757720
 0.21327903  0.05965358  0.06477180
 0.21327903  0.06037989  0.06196639
 0.21327903  0.06108595  0.05916098
 0.21327903  0.06176874  0.05635558
 0.21327903  0.06242457  0.05355017
 0.21327903  0.06304978  0.05074477
 0.21327903  0.06364068  0.04793936
 0.21327903  0.06419361  0.04513395
 0.21327903  0.06470488  0.04232855
 0.21327903  0.06517084  0.03952314
 0.21327903  0.06558779  0.03671774
 0.21327903  0.06595207  0.03391233
 0.21327903  0.06626000  0.03110693
 0.21327903  0.06650792  0.02830152
 0.21327903  0.06669213  0.02549611
 0.21327903  0.06680898  0.02269071
 0.21327903  0.06685479  0.01988530
 0.21327903  0.06684210  0.01707990
 0.21327903  0.06679528  0.01427449
 0.21327903  0.06671535  0.01146908
 0.21327903  0.06660302  0.00866368
 0.21327903  0.06645899  0.00585827
 0.21327903  0.06628399  0.00305287
 0.21327903  0.06607872  0.00024746
 0.21327903  0.06584391 -0.00255795
 0.21327903  0.06558026 -0.00536335
 0.21327903  0.06528848 -0.00816876
 0.21327903  0.06496930 -0.01097416
 0.21327903  0.06461075 -0.01377957
 0.21327903  0.06401557 -0.01658498
 0.21327903  0.06310219 -0.01939038
 0.21327903  0.06185266 -0.02219579
 0.21327903  0.06024898 -0.02500119
 0.21327903  0.05827320 -0.02780660
 0.21327903  0.05521177 -0.03061200
 0.21327903  0.04923857 -0.03341741
 0.21327903  0.03590870 -0.03622282
 0.21327903 -0.00000000 -0.03902822
                    
   Cross Section   5
 0.39040466 -0.00000000  0.11389322
 0.39040466  0.01052383  0.11081524
 0.39040466  0.03418980  0.10773727
 0.39040466  0.05913961  0.10465929
 0.39040466  0.07351498  0.10158131
 0.39040466  0.07367870  0.09850334
 0.39040466  0.07227032  0.09542536
 0.39040466  0.07033787  0.09234738
 0.39040466  0.06839816  0.08926940
 0.39040466  0.06696798  0.08619143
 0.39040466  0.06653793  0.08311345
 0.39040466  0.06654000  0.08003547
 0.39040466  0.06654711  0.07695749
 0.39040466  0.06656186  0.07387952
 0.39040466  0.06658686  0.07080154
 0.39040466  0.06662470  0.06772356
 0.39040466  0.06667798  0.06464559
 0.39040466  0.06674931  0.06156761
 0.39040466  0.06684128  0.05848963
 0.39040466  0.06695649  0.05541165
 0.39040466  0.06709755  0.05233368
 0.39040466  0.06726705  0.04925570
 0.39040466  0.06746759  0.04617772
 0.39040466  0.06770178  0.04309974
 0.39040466  0.06797222  0.04002177
 0.39040466  0.06828149  0.03694379
 0.39040466  0.06863222  0.03386581
 0.39040466  0.06902698  0.03078783
 0.39040466  0.10007053  0.02770986
 0.39040466  0.11263530  0.02463188
 0.39040466  0.11612417  0.02155390
 0.39040466  0.11761682  0.01847593
 0.39040466  0.11888582  0.01539795
 0.39040466  0.11996939  0.01231997
 0.39040466  0.12086942  0.00924199
 0.39040466  0.12158778  0.00616402
 0.39040466  0.12212634  0.00308604
 0.39040466  0.12248700  0.00000806
 0.39040466  0.12267163 -0.00306992
 0.39040466  0.12268769 -0.00614789
 0.39040466  0.12257019 -0.00922587
 0.39040466  0.12230285 -0.01230385
 0.39040466  0.12185882 -0.01538183
 0.39040466  0.12121128 -0.01845980
 0.39040466  0.12033340 -0.02153778
 0.39040466  0.11919834 -0.02461576
 0.39040466  0.11777927 -0.02769373
 0.39040466  0.10872840 -0.03077171
 0.39040466  0.04448152 -0.03384969
 0.39040466 -0.00000000 -0.03692767
                    
   Cross Section   6
 0.56935097 -0.00000000  0.11221883
 0.56935097  0.04764323  0.10917982
 0.56935097  0.05140418  0.10614080
 0.56935097  0.05355329  0.10310178
 0.56935097  0.05508374  0.10006277
 0.56935097  0.05533076  0.09702375
 0.56935097  0.05557779  0.09398473
 0.56935097  0.05582481  0.09094571
 0.56935097  0.05607184  0.08790670
 0.56935097  0.05631886  0.08486768
 0.56935097  0.05656589  0.08182866
 0.56935097  0.05738552  0.07878965
 0.56935097  0.05841513  0.07575063
 0.56935097  0.05944474  0.07271161
 0.56935097  0.06047434  0.06967260
 0.56935097  0.06101742  0.06663358
 0.56935097  0.06154490  0.06359456
 0.56935097  0.06207237  0.06055554
 0.56935097  0.06259985  0.05751653
 0.56935097  0.06312733  0.05447751
 0.56935097  0.06368600  0.05143849
 0.56935097  0.06927544  0.04839948
 0.56935097  0.07486489  0.04536046
 0.56935097  0.08045433  0.04232144
 0.56935097  0.08677477  0.03928243
 0.56935097  0.09361720  0.03624341
 0.56935097  0.10045964  0.03320439
 0.56935097  0.10401695  0.03016537
 0.56935097  0.10669488  0.02712636
 0.56935097  0.10937281  0.02408734
 0.56935097  0.11158479  0.02104832
 0.56935097  0.11292854  0.01800931
 0.56935097  0.11427228  0.01497029
 0.56935097  0.11561603  0.01193127
 0.56935097  0.11598112  0.00889226
 0.56935097  0.11623972  0.00585324
 0.56935097  0.11649832  0.00281422
 0.56935097  0.11641743 -0.00022480
 0.56935097  0.11623059 -0.00326381
 0.56935097  0.11604374 -0.00630283
 0.56935097  0.11585690 -0.00934185
 0.56935097  0.11506878 -0.01238086
 0.56935097  0.11427559 -0.01541988
 0.56935097  0.11348240 -0.01845890
 0.56935097  0.11268921 -0.02149791
 0.56935097  0.11053747 -0.02453693
 0.56935097  0.10477924 -0.02757595
 0.56935097  0.09902101 -0.03061497
 0.56935097  0.09051067 -0.03365398
 0.56935097 -0.00000000 -0.03669300
                    
   Cross Section   7
 0.66194528  0.00000000  0.09921944
 0.66194528  0.04240209  0.09674497
 0.66194528  0.04809027  0.09427050
 0.66194528  0.05080710  0.09179603
 0.66194528  0.05292382  0.08932156
 0.66194528  0.05450790  0.08684709
 0.66194528  0.05574564  0.08437261
 0.66194528  0.05682338  0.08189814
 0.66194528  0.05789571  0.07942367
 0.66194528  0.05880948  0.07694920
 0.66194528  0.05955453  0.07447473
 0.66194528  0.06018551  0.07200026
 0.66194528  0.06075706  0.06952578
 0.66194528  0.06132382  0.06705131
 0.66194528  0.06194045  0.06457684
 0.66194528  0.06266160  0.06210237
 0.66194528  0.06354191  0.05962790
 0.66194528  0.06463602  0.05715343
 0.66194528  0.06599859  0.05467895
 0.66194528  0.06909602  0.05220448
 0.66194528  0.07417814  0.04973001
 0.66194528  0.07946890  0.04725554
 0.66194528  0.08319225  0.04478107
 0.66194528  0.08484749  0.04230660
 0.66194528  0.08629802  0.03983212
 0.66194528  0.08760092  0.03735765
 0.66194528  0.08873852  0.03488318
 0.66194528  0.08969318  0.03240871
 0.66194528  0.09044723  0.02993424
 0.66194528  0.09098304  0.02745977
 0.66194528  0.09128294  0.02498529
 0.66194528  0.09132749  0.02251082
 0.66194528  0.09108917  0.02003635
 0.66194528  0.09058983  0.01756188
 0.66194528  0.08986321  0.01508741
 0.66194528  0.08894302  0.01261294
 0.66194528  0.08786302  0.01013846
 0.66194528  0.08665692  0.00766399
 0.66194528  0.08535847  0.00518952
 0.66194528  0.08348057  0.00271505
 0.66194528  0.08065704  0.00024058
 0.66194528  0.07717384 -0.00223389
 0.66194528  0.07331715 -0.00470837
 0.66194528  0.06937317 -0.00718284
 0.66194528  0.06562810 -0.00965731
 0.66194528  0.06214947 -0.01213178
 0.66194528  0.05860071 -0.01460625
 0.66194528  0.05620461 -0.01708072
 0.66194528  0.05415815 -0.01955520
 0.66194528 -0.00000000 -0.02202967
                    
   Cross Section   8
 0.76182229 -0.00000000  0.09684617
 0.76182229  0.02757452  0.09538494
 0.76182229  0.03580728  0.09392372
 0.76182229  0.04081448  0.09246249
 0.76182229  0.04405323  0.09100126
 0.76182229  0.04611157  0.08954004
 0.76182229  0.04766739  0.08807881
 0.76182229  0.04906571  0.08661759
 0.76182229  0.05031827  0.08515636
 0.76182229  0.05143591  0.08369514
 0.76182229  0.05242949  0.08223391
 0.76182229  0.05330984  0.08077268
 0.76182229  0.05408782  0.07931146
 0.76182229  0.05477427  0.07785023
 0.76182229  0.05538003  0.07638901
 0.76182229  0.05591596  0.07492778
 0.76182229  0.05639289  0.07346656
 0.76182229  0.05682168  0.07200533
 0.76182229  0.05721716  0.07054411
 0.76182229  0.05760313  0.06908288
 0.76182229  0.05797813  0.06762165
 0.76182229  0.05833768  0.06616043
 0.76182229  0.05867734  0.06469920
 0.76182229  0.05899263  0.06323798
 0.76182229  0.05927911  0.06177675
 0.76182229  0.05953231  0.06031553
 0.76182229  0.05974777  0.05885430
 0.76182229  0.05992102  0.05739307
 0.76182229  0.06004762  0.05593185
 0.76182229  0.06012309  0.05447062
 0.76182229  0.06014310  0.05300940
 0.76182229  0.06011016  0.05154817
 0.76182229  0.06002750  0.05008695
 0.76182229  0.05989562  0.04862572
 0.76182229  0.05971501  0.04716450
 0.76182229  0.05948619  0.04570327
 0.76182229  0.05920966  0.04424204
 0.76182229  0.05888591  0.04278082
 0.76182229  0.05851546  0.04131959
 0.76182229  0.05809880  0.03985837
 0.76182229  0.05763645  0.03839714
 0.76182229  0.05712890  0.03693592
 0.76182229  0.05657665  0.03547469
 0.76182229  0.05605720  0.03401346
 0.76182229  0.05549202  0.03255224
 0.76182229  0.05434013  0.03109101
 0.76182229  0.05204346  0.02962979
 0.76182229  0.04804399  0.02816856
 0.76182229  0.01145907  0.02670734
 0.76182229 -0.00000000  0.02524611
                    
   Cross Section   9
 0.87990604 -0.00000000  0.11452656
 0.87990604  0.01601023  0.11378636
 0.87990604  0.03912972  0.11304617
 0.87990604  0.04452448  0.11230598
 0.87990604  0.04737803  0.11156578
 0.87990604  0.04922257  0.11082559
 0.87990604  0.05015959  0.11008540
 0.87990604  0.05059137  0.10934521
 0.87990604  0.05098425  0.10860501
 0.87990604  0.05134249  0.10786482
 0.87990604  0.05166711  0.10712463
 0.87990604  0.05195913  0.10638444
 0.87990604  0.05221958  0.10564424
 0.87990604  0.05244949  0.10490405
 0.87990604  0.05264986  0.10416386
 0.87990604  0.05282173  0.10342366
 0.87990604  0.05296613  0.10268347
 0.87990604  0.05308406  0.10194328
 0.87990604  0.05317657  0.10120309
 0.87990604  0.05324466  0.10046289
 0.87990604  0.05328936  0.09972270
 0.87990604  0.05331171  0.09898251
 0.87990604  0.05331443  0.09824232
 0.87990604  0.05331065  0.09750212
 0.87990604  0.05330287  0.09676193
 0.87990604  0.05329103  0.09602174
 0.87990604  0.05327507  0.09528154
 0.87990604  0.05325493  0.09454135
 0.87990604  0.05323057  0.09380116
 0.87990604  0.05320192  0.09306097
 0.87990604  0.05316893  0.09232077
 0.87990604  0.05313155  0.09158058
 0.87990604  0.05308972  0.09084039
 0.87990604  0.05304338  0.09010020
 0.87990604  0.05299248  0.08936000
 0.87990604  0.05293697  0.08861981
 0.87990604  0.05287679  0.08787962
 0.87990604  0.05281188  0.08713942
 0.87990604  0.05274218  0.08639923
 0.87990604  0.05266766  0.08565904
 0.87990604  0.05258967  0.08491885
 0.87990604  0.05250785  0.08417865
 0.87990604  0.05238494  0.08343846
 0.87990604  0.05217765  0.08269827
 0.87990604  0.05184267  0.08195807
 0.87990604  0.05133672  0.08121788
 0.87990604  0.05061648  0.08047769
 0.87990604  0.04963868  0.07973750
 0.87990604  0.04836000  0.07899730
 0.87990604 -0.00000000  0.07825711
