Tizona_tandem_MH32_body

Right Surface Points
        x()          y()          z()
  Cross Section   1
       0.03392712       0.01568881       0.00782754
       0.03392712       0.01599750       0.00724095
       0.03392712       0.01626802       0.00665947
       0.03392712       0.01650231       0.00608330
       0.03392712       0.01670231       0.00551266
       0.03392712       0.01686994       0.00494774
       0.03392712       0.01700713       0.00438877
       0.03392712       0.01711584       0.00383593
       0.03392712       0.01719798       0.00328944
       0.03392712       0.01725550       0.00274950
       0.03392712       0.01729032       0.00221632
       0.03392712       0.01730438       0.00169011
       0.03392712       0.01729962       0.00117107
       0.03392712       0.01727797       0.00065941
       0.03392712       0.01724136       0.00015534
       0.03392712       0.01719116      -0.00034108
       0.03392712       0.01712649      -0.00083035
       0.03392712       0.01704588      -0.00131310
       0.03392712       0.01694788      -0.00178998
       0.03392712       0.01683104      -0.00226163
       0.03392712       0.01669390      -0.00272867
       0.03392712       0.01653500      -0.00319176
       0.03392712       0.01635289      -0.00365152
       0.03392712       0.01614612      -0.00410861
       0.03392712       0.01591323      -0.00456365
       0.03392712       0.01565276      -0.00501730
       0.03392712       0.01536326      -0.00547017
       0.03392712       0.01504327      -0.00592293
       0.03392712       0.01469134      -0.00637619
       0.03392712       0.01430601      -0.00683061
       0.03392712       0.01388583      -0.00728682
       0.03392712       0.01342934      -0.00774546
       0.03392712       0.01293508      -0.00820717
       0.03392712       0.01240161      -0.00867259
       0.03392712       0.01182746      -0.00914235
       0.03392712       0.01121119      -0.00961710
       0.03392712       0.01055132      -0.01009748
       0.03392712       0.00984642      -0.01058412
       0.03392712       0.00909502      -0.01107766
       0.03392712       0.00829567      -0.01157875
       0.03392712       0.00744692      -0.01208801
       0.03392712       0.00654730      -0.01260610
       0.03392712       0.00559537      -0.01313364
       0.03392712       0.00458966      -0.01367128
       0.03392712       0.00352872      -0.01421965
       0.03392712       0.00241111      -0.01477941
       0.03392712       0.00123535      -0.01535117
       0.03392712       0.00000000      -0.01593559

  Cross Section   3
       0.06712982       0.00000000       0.03801789
       0.06712982       0.00254687       0.03688817
       0.06712982       0.00495791       0.03574963
       0.06712982       0.00723660       0.03460313
       0.06712982       0.00938641       0.03344953
       0.06712982       0.01141084       0.03228968
       0.06712982       0.01331334       0.03112443
       0.06712982       0.01509740       0.02995463
       0.06712982       0.01676649       0.02878115
       0.06712982       0.01832410       0.02760484
       0.06712982       0.01977369       0.02642655
       0.06712982       0.02111876       0.02524713
       0.06712982       0.02236276       0.02406744
       0.06712982       0.02350919       0.02288833
       0.06712982       0.02456152       0.02171066
       0.06712982       0.02552322       0.02053529
       0.06712982       0.02639777       0.01936306
       0.06712982       0.02718866       0.01819482
       0.06712982       0.02789934       0.01703145
       0.06712982       0.02853332       0.01587378
       0.06712982       0.02909405       0.01472267
       0.06712982       0.02958502       0.01357898
       0.06712982       0.03000971       0.01244356
       0.06712982       0.03037159       0.01131726
       0.06712982       0.03067414       0.01020095
       0.06712982       0.03092084       0.00909547
       0.06712982       0.03111516       0.00800167
       0.06712982       0.03126058       0.00692042
       0.06712982       0.03136057       0.00585257
       0.06712982       0.03141863       0.00479896
       0.06712982       0.03143821       0.00376046
       0.06712982       0.03142281       0.00273792
       0.06712982       0.03137589       0.00173219
       0.06712982       0.03130093       0.00074413
       0.06712982       0.03120042      -0.00022573
       0.06712982       0.03107284      -0.00117809
       0.06712982       0.03091568      -0.00211399
       0.06712982       0.03072643      -0.00303446
       0.06712982       0.03050259      -0.00394053
       0.06712982       0.03024164      -0.00483324
       0.06712982       0.02994107      -0.00571360
       0.06712982       0.02959838      -0.00658265
       0.06712982       0.02921106      -0.00744142
       0.06712982       0.02877658      -0.00829094
       0.06712982       0.02829246      -0.00913224
       0.06712982       0.02775617      -0.00996635
       0.06712982       0.02716521      -0.01079430
       0.06712982       0.02651706      -0.01161713
       0.06712982       0.02580922      -0.01243585
       0.06712982       0.02503918      -0.01325151
       0.06712982       0.02420444      -0.01406513
       0.06712982       0.02330246      -0.01487774
       0.06712982       0.02233076      -0.01569037
       0.06712982       0.02128683      -0.01650405
       0.06712982       0.02016814      -0.01731982
       0.06712982       0.01897219      -0.01813870
       0.06712982       0.01769647      -0.01896172
       0.06712982       0.01633848      -0.01978992
       0.06712982       0.01489570      -0.02062432
       0.06712982       0.01336563      -0.02146595
       0.06712982       0.01174575      -0.02231584
       0.06712982       0.01003355      -0.02317503
       0.06712982       0.00822653      -0.02404455
       0.06712982       0.00632217      -0.02492541
       0.06712982       0.00431797      -0.02581867
       0.06712982       0.00221142      -0.02672533
       0.06712982       0.00000000      -0.02764644

  Cross Section   4
       0.09939640       0.00000000       0.05350028
       0.09939640       0.00347767       0.05202062
       0.09939640       0.00677008       0.05051361
       0.09939640       0.00988195       0.04898107
       0.09939640       0.01281797       0.04742484
       0.09939640       0.01558288       0.04584675
       0.09939640       0.01818137       0.04424862
       0.09939640       0.02061816       0.04263229
       0.09939640       0.02289797       0.04099959
       0.09939640       0.02502550       0.03935235
       0.09939640       0.02700546       0.03769240
       0.09939640       0.02884257       0.03602157
       0.09939640       0.03054155       0.03434169
       0.09939640       0.03210709       0.03265460
       0.09939640       0.03354392       0.03096212
       0.09939640       0.03485674       0.02926608
       0.09939640       0.03605027       0.02756832
       0.09939640       0.03712922       0.02587066
       0.09939640       0.03809831       0.02417494
       0.09939640       0.03896223       0.02248299
       0.09939640       0.03972571       0.02079664
       0.09939640       0.04039346       0.01911771
       0.09939640       0.04097019       0.01744805
       0.09939640       0.04146061       0.01578947
       0.09939640       0.04186943       0.01414382
       0.09939640       0.04220137       0.01251292
       0.09939640       0.04246114       0.01089860
       0.09939640       0.04265344       0.00930270
       0.09939640       0.04278299       0.00772704
       0.09939640       0.04285451       0.00617345
       0.09939640       0.04287270       0.00464377
       0.09939640       0.04284228       0.00313983
       0.09939640       0.04276796       0.00166345
       0.09939640       0.04265445       0.00021647
       0.09939640       0.04250513      -0.00119978
       0.09939640       0.04231808      -0.00258604
       0.09939640       0.04209002      -0.00394351
       0.09939640       0.04181769      -0.00527343
       0.09939640       0.04149784      -0.00657702
       0.09939640       0.04112720      -0.00785551
       0.09939640       0.04070251      -0.00911011
       0.09939640       0.04022050      -0.01034206
       0.09939640       0.03967791      -0.01155258
       0.09939640       0.03907148      -0.01274290
       0.09939640       0.03839795      -0.01391423
       0.09939640       0.03765406      -0.01506781
       0.09939640       0.03683654      -0.01620485
       0.09939640       0.03594213      -0.01732659
       0.09939640       0.03496756      -0.01843424
       0.09939640       0.03390958      -0.01952904
       0.09939640       0.03276492      -0.02061221
       0.09939640       0.03153032      -0.02168497
       0.09939640       0.03020252      -0.02274855
       0.09939640       0.02877826      -0.02380416
       0.09939640       0.02725426      -0.02485305
       0.09939640       0.02562728      -0.02589643
       0.09939640       0.02389404      -0.02693552
       0.09939640       0.02205129      -0.02797155
       0.09939640       0.02009576      -0.02900575
       0.09939640       0.01802419      -0.03003934
       0.09939640       0.01583331      -0.03107355
       0.09939640       0.01351987      -0.03210960
       0.09939640       0.01108060      -0.03314871
       0.09939640       0.00851224      -0.03419211
       0.09939640       0.00581153      -0.03524102
       0.09939640       0.00297521      -0.03629668
       0.09939640       0.00000000      -0.03736030

  Cross Section   5
       0.13051514       0.00000000       0.06647656
       0.13051514       0.00423469       0.06475845
       0.13051514       0.00824366       0.06298855
       0.13051514       0.01203263       0.06116988
       0.13051514       0.01560732       0.05930547
       0.13051514       0.01897344       0.05739834
       0.13051514       0.02213673       0.05545151
       0.13051514       0.02510290       0.05346802
       0.13051514       0.02787767       0.05145087
       0.13051514       0.03046677       0.04940309
       0.13051514       0.03287592       0.04732771
       0.13051514       0.03511083       0.04522776
       0.13051514       0.03717723       0.04310624
       0.13051514       0.03908084       0.04096619
       0.13051514       0.04082738       0.03881063
       0.13051514       0.04242257       0.03664259
       0.13051514       0.04387213       0.03446508
       0.13051514       0.04518179       0.03228113
       0.13051514       0.04635727       0.03009376
       0.13051514       0.04740428       0.02790600
       0.13051514       0.04832855       0.02572087
       0.13051514       0.04913580       0.02354139
       0.13051514       0.04983175       0.02137059
       0.13051514       0.05042212       0.01921149
       0.13051514       0.05091263       0.01706710
       0.13051514       0.05130901       0.01494047
       0.13051514       0.05161697       0.01283460
       0.13051514       0.05184223       0.01075253
       0.13051514       0.05199053       0.00869727
       0.13051514       0.05206757       0.00667185
       0.13051514       0.05207908       0.00467930
       0.13051514       0.05203079       0.00272262
       0.13051514       0.05192840       0.00080486
       0.13051514       0.05177765      -0.00107097
       0.13051514       0.05158267      -0.00290256
       0.13051514       0.05134122      -0.00469047
       0.13051514       0.05104950      -0.00643598
       0.13051514       0.05070369      -0.00814035
       0.13051514       0.05029998      -0.00980485
       0.13051514       0.04983454      -0.01143077
       0.13051514       0.04930358      -0.01301938
       0.13051514       0.04870327      -0.01457195
       0.13051514       0.04802979      -0.01608975
       0.13051514       0.04727934      -0.01757406
       0.13051514       0.04644810      -0.01902614
       0.13051514       0.04553225      -0.02044729
       0.13051514       0.04452798      -0.02183876
       0.13051514       0.04343148      -0.02320183
       0.13051514       0.04223893      -0.02453777
       0.13051514       0.04094652      -0.02584787
       0.13051514       0.03955042      -0.02713339
       0.13051514       0.03804684      -0.02839560
       0.13051514       0.03643194      -0.02963578
       0.13051514       0.03470193      -0.03085521
       0.13051514       0.03285297      -0.03205515
       0.13051514       0.03088127      -0.03323689
       0.13051514       0.02878300      -0.03440168
       0.13051514       0.02655435      -0.03555082
       0.13051514       0.02419151      -0.03668556
       0.13051514       0.02169065      -0.03780719
       0.13051514       0.01904798      -0.03891698
       0.13051514       0.01625966      -0.04001620
       0.13051514       0.01332189      -0.04110613
       0.13051514       0.01023086      -0.04218803
       0.13051514       0.00698274      -0.04326319
       0.13051514       0.00357373      -0.04433287
       0.13051514       0.00000000      -0.04539835

  Cross Section   6
       0.16027431       0.00000000       0.07730707
       0.16027431       0.00485891       0.07543812
       0.16027431       0.00945809       0.07348971
       0.16027431       0.01380413       0.07146615
       0.16027431       0.01790360       0.06937176
       0.16027431       0.02176310       0.06721087
       0.16027431       0.02538922       0.06498779
       0.16027431       0.02878855       0.06270683
       0.16027431       0.03196766       0.06037233
       0.16027431       0.03493315       0.05798859
       0.16027431       0.03769161       0.05555994
       0.16027431       0.04024963       0.05309070
       0.16027431       0.04261378       0.05058518
       0.16027431       0.04479067       0.04804770
       0.16027431       0.04678687       0.04548259
       0.16027431       0.04860897       0.04289416
       0.16027431       0.05026357       0.04028672
       0.16027431       0.05175724       0.03766461
       0.16027431       0.05309659       0.03503213
       0.16027431       0.05428818       0.03239362
       0.16027431       0.05533862       0.02975337
       0.16027431       0.05625449       0.02711573
       0.16027431       0.05704238       0.02448499
       0.16027431       0.05770887       0.02186549
       0.16027431       0.05826055       0.01926154
       0.16027431       0.05870401       0.01667746
       0.16027431       0.05904584       0.01411757
       0.16027431       0.05929262       0.01158619
       0.16027431       0.05945095       0.00908764
       0.16027431       0.05952740       0.00662623
       0.16027431       0.05952857       0.00420629
       0.16027431       0.05946105       0.00183213
       0.16027431       0.05933142      -0.00049193
       0.16027431       0.05914627      -0.00276156
       0.16027431       0.05891038      -0.00497338
       0.16027431       0.05862129      -0.00712768
       0.16027431       0.05827474      -0.00922570
       0.16027431       0.05786646      -0.01126866
       0.16027431       0.05739218      -0.01325779
       0.16027431       0.05684764      -0.01519431
       0.16027431       0.05622858      -0.01707946
       0.16027431       0.05553072      -0.01891446
       0.16027431       0.05474981      -0.02070054
       0.16027431       0.05388157      -0.02243893
       0.16027431       0.05292175      -0.02413085
       0.16027431       0.05186607      -0.02577753
       0.16027431       0.05071027      -0.02738020
       0.16027431       0.04945008      -0.02894009
       0.16027431       0.04808125      -0.03045843
       0.16027431       0.04659949      -0.03193643
       0.16027431       0.04500056      -0.03337534
       0.16027431       0.04328017      -0.03477637
       0.16027431       0.04143407      -0.03614076
       0.16027431       0.03945800      -0.03746972
       0.16027431       0.03734767      -0.03876450
       0.16027431       0.03509884      -0.04002632
       0.16027431       0.03270723      -0.04125640
       0.16027431       0.03016858      -0.04245597
       0.16027431       0.02747862      -0.04362626
       0.16027431       0.02463309      -0.04476850
       0.16027431       0.02162772      -0.04588391
       0.16027431       0.01845824      -0.04697372
       0.16027431       0.01512040      -0.04803917
       0.16027431       0.01160992      -0.04908147
       0.16027431       0.00792253      -0.05010186
       0.16027431       0.00405398      -0.05110155
       0.16027431       0.00000000      -0.05208179

  Cross Section   7
       0.18846222       0.00000000       0.08635213
       0.18846222       0.00539131       0.08439611
       0.18846222       0.01049282       0.08233235
       0.18846222       0.01531191       0.08016647
       0.18846222       0.01985599       0.07790406
       0.18846222       0.02413244       0.07555074
       0.18846222       0.02814866       0.07311210
       0.18846222       0.03191204       0.07059376
       0.18846222       0.03542998       0.06800131
       0.18846222       0.03870987       0.06534037
       0.18846222       0.04175911       0.06261653
       0.18846222       0.04458508       0.05983541
       0.18846222       0.04719518       0.05700260
       0.18846222       0.04959681       0.05412372
       0.18846222       0.05179736       0.05120436
       0.18846222       0.05380422       0.04825013
       0.18846222       0.05562479       0.04526664
       0.18846222       0.05726645       0.04225950
       0.18846222       0.05873662       0.03923430
       0.18846222       0.06004266       0.03619665
       0.18846222       0.06119199       0.03315216
       0.18846222       0.06219200       0.03010643
       0.18846222       0.06305007       0.02706507
       0.18846222       0.06377361       0.02403368
       0.18846222       0.06437000       0.02101787
       0.18846222       0.06484665       0.01802324
       0.18846222       0.06521093       0.01505540
       0.18846222       0.06547026       0.01211995
       0.18846222       0.06563201       0.00922249
       0.18846222       0.06570359       0.00636864
       0.18846222       0.06569239       0.00356400
       0.18846222       0.06560581       0.00081416
       0.18846222       0.06545123      -0.00187525
       0.18846222       0.06523604      -0.00449865
       0.18846222       0.06496564      -0.00705154
       0.18846222       0.06463731      -0.00953394
       0.18846222       0.06424634      -0.01194699
       0.18846222       0.06378802      -0.01429182
       0.18846222       0.06325764      -0.01656958
       0.18846222       0.06265046      -0.01878140
       0.18846222       0.06196178      -0.02092842
       0.18846222       0.06118689      -0.02301177
       0.18846222       0.06032106      -0.02503260
       0.18846222       0.05935959      -0.02699204
       0.18846222       0.05829775      -0.02889122
       0.18846222       0.05713083      -0.03073129
       0.18846222       0.05585411      -0.03251338
       0.18846222       0.05446288      -0.03423864
       0.18846222       0.05295242      -0.03590819
       0.18846222       0.05131801      -0.03752318
       0.18846222       0.04955495      -0.03908474
       0.18846222       0.04765851      -0.04059401
       0.18846222       0.04562398      -0.04205213
       0.18846222       0.04344664      -0.04346023
       0.18846222       0.04112178      -0.04481946
       0.18846222       0.03864467      -0.04613095
       0.18846222       0.03601062      -0.04739583
       0.18846222       0.03321489      -0.04861525
       0.18846222       0.03025277      -0.04979035
       0.18846222       0.02711955      -0.05092225
       0.18846222       0.02381051      -0.05201210
       0.18846222       0.02032094      -0.05306104
       0.18846222       0.01664612      -0.05407020
       0.18846222       0.01278133      -0.05504072
       0.18846222       0.00872185      -0.05597374
       0.18846222       0.00446298      -0.05687040
       0.18846222       0.00000000      -0.05773182

  Cross Section   8
       0.21488430       0.00000005       0.09396429
       0.21488430       0.00587139       0.09196197
       0.21488430       0.01142440       0.08982558
       0.21488430       0.01666728       0.08756189
       0.21488430       0.02160827       0.08517769
       0.21488430       0.02625556       0.08267974
       0.21488430       0.03061740       0.08007482
       0.21488430       0.03470198       0.07736971
       0.21488430       0.03851753       0.07457117
       0.21488430       0.04207227       0.07168598
       0.21488430       0.04537442       0.06872092
       0.21488430       0.04843219       0.06568275
       0.21488430       0.05125380       0.06257826
       0.21488430       0.05384747       0.05941422
       0.21488430       0.05622142       0.05619740
       0.21488430       0.05838386       0.05293457
       0.21488430       0.06034301       0.04963252
       0.21488430       0.06210710       0.04629801
       0.21488430       0.06368434       0.04293781
       0.21488430       0.06508294       0.03955871
       0.21488430       0.06631113       0.03616747
       0.21488430       0.06737713       0.03277087
       0.21488430       0.06828914       0.02937569
       0.21488430       0.06905540       0.02598869
       0.21488430       0.06968411       0.02261666
       0.21488430       0.07018350       0.01926636
       0.21488430       0.07056178       0.01594458
       0.21488430       0.07082717       0.01265807
       0.21488430       0.07098789       0.00941363
       0.21488430       0.07105216       0.00621802
       0.21488430       0.07102819       0.00307801
       0.21488430       0.07092421       0.00000039
       0.21488430       0.07074843      -0.00300808
       0.21488430       0.07050907      -0.00594062
       0.21488430       0.07021210      -0.00879177
       0.21488430       0.06985451      -0.01156126
       0.21488430       0.06943103      -0.01425016
       0.21488430       0.06893641      -0.01685951
       0.21488430       0.06836539      -0.01939036
       0.21488430       0.06771270      -0.02184378
       0.21488430       0.06697309      -0.02422080
       0.21488430       0.06614130      -0.02652250
       0.21488430       0.06521206      -0.02874990
       0.21488430       0.06418011      -0.03090408
       0.21488430       0.06304020      -0.03298608
       0.21488430       0.06178706      -0.03499695
       0.21488430       0.06041544      -0.03693775
       0.21488430       0.05892007      -0.03880952
       0.21488430       0.05729569      -0.04061333
       0.21488430       0.05553705      -0.04235022
       0.21488430       0.05363888      -0.04402124
       0.21488430       0.05159592      -0.04562745
       0.21488430       0.04940291      -0.04716991
       0.21488430       0.04705460      -0.04864965
       0.21488430       0.04454571      -0.05006774
       0.21488430       0.04187100      -0.05142523
       0.21488430       0.03902520      -0.05272317
       0.21488430       0.03600304      -0.05396261
       0.21488430       0.03279928      -0.05514460
       0.21488430       0.02940865      -0.05627020
       0.21488430       0.02582589      -0.05734046
       0.21488430       0.02204574      -0.05835644
       0.21488430       0.01806293      -0.05931917
       0.21488430       0.01387222      -0.06022973
       0.21488430       0.00946833      -0.06108915
       0.21488430       0.00484601      -0.06189849
       0.21488430       0.00000000      -0.06265881

  Cross Section   9
       0.23960287       0.00000087       0.10037942
       0.23960287       0.00631654       0.09836165
       0.23960287       0.01228619       0.09618607
       0.23960287       0.01791892       0.09386050
       0.23960287       0.02322378       0.09139271
       0.23960287       0.02820985       0.08879053
       0.23960287       0.03288621       0.08606174
       0.23960287       0.03726192       0.08321415
       0.23960287       0.04134605       0.08025555
       0.23960287       0.04514769       0.07719375
       0.23960287       0.04867589       0.07403655
       0.23960287       0.05193974       0.07079174
       0.23960287       0.05494830       0.06746712
       0.23960287       0.05771064       0.06407051
       0.23960287       0.06023585       0.06060968
       0.23960287       0.06253298       0.05709246
       0.23960287       0.06461112       0.05352662
       0.23960287       0.06647933       0.04991998
       0.23960287       0.06814668       0.04628034
       0.23960287       0.06962226       0.04261549
       0.23960287       0.07091512       0.03893324
       0.23960287       0.07203435       0.03524138
       0.23960287       0.07298900       0.03154771
       0.23960287       0.07378817       0.02786004
       0.23960287       0.07444091       0.02418616
       0.23960287       0.07495630       0.02053388
       0.23960287       0.07534341       0.01691099
       0.23960287       0.07561132       0.01332529
       0.23960287       0.07576909       0.00978459
       0.23960287       0.07582580       0.00629668
       0.23960287       0.07579052       0.00286936
       0.23960287       0.07567231      -0.00048956
       0.23960287       0.07548027      -0.00377229
       0.23960287       0.07522344      -0.00697103
       0.23960287       0.07490842      -0.01007944
       0.23960287       0.07453177      -0.01309705
       0.23960287       0.07408759      -0.01602485
       0.23960287       0.07356994      -0.01886382
       0.23960287       0.07297292      -0.02161497
       0.23960287       0.07229060      -0.02427928
       0.23960287       0.07151707      -0.02685774
       0.23960287       0.07064641      -0.02935134
       0.23960287       0.06967269      -0.03176108
       0.23960287       0.06859001      -0.03408794
       0.23960287       0.06739243      -0.03633292
       0.23960287       0.06607405      -0.03849700
       0.23960287       0.06462895      -0.04058118
       0.23960287       0.06305120      -0.04258645
       0.23960287       0.06133489      -0.04451380
       0.23960287       0.05947409      -0.04636421
       0.23960287       0.05746290      -0.04813869
       0.23960287       0.05529539      -0.04983822
       0.23960287       0.05296565      -0.05146378
       0.23960287       0.05046775      -0.05301639
       0.23960287       0.04779577      -0.05449701
       0.23960287       0.04494380      -0.05590665
       0.23960287       0.04190593      -0.05724629
       0.23960287       0.03867622      -0.05851693
       0.23960287       0.03524877      -0.05971956
       0.23960287       0.03161765      -0.06085516
       0.23960287       0.02777694      -0.06192473
       0.23960287       0.02372073      -0.06292926
       0.23960287       0.01944311      -0.06386974
       0.23960287       0.01493814      -0.06474716
       0.23960287       0.01019991      -0.06556252
       0.23960287       0.00522250      -0.06631679
       0.23960287       0.00000000      -0.06701098

  Cross Section  10
       0.26287795       0.00000374       0.10574356
       0.26287795       0.00672711       0.10374133
       0.26287795       0.01307832       0.10155939
       0.26287795       0.01906729       0.09920647
       0.26287795       0.02470395       0.09669127
       0.26287795       0.02999821       0.09402253
       0.26287795       0.03495997       0.09120895
       0.26287795       0.03959917       0.08825926
       0.26287795       0.04392571       0.08518217
       0.26287795       0.04794951       0.08198641
       0.26287795       0.05168049       0.07868069
       0.26287795       0.05512856       0.07527373
       0.26287795       0.05830364       0.07177425
       0.26287795       0.06121564       0.06819097
       0.26287795       0.06387448       0.06453260
       0.26287795       0.06629008       0.06080787
       0.26287795       0.06847235       0.05702549
       0.26287795       0.07043120       0.05319418
       0.26287795       0.07217656       0.04932266
       0.26287795       0.07371834       0.04541965
       0.26287795       0.07506646       0.04149387
       0.26287795       0.07623083       0.03755403
       0.26287795       0.07722136       0.03360886
       0.26287795       0.07804798       0.02966707
       0.26287795       0.07872059       0.02573738
       0.26287795       0.07924912       0.02182852
       0.26287795       0.07964348       0.01794919
       0.26287795       0.07991359       0.01410811
       0.26287795       0.08006936       0.01031401
       0.26287795       0.08012071       0.00657561
       0.26287795       0.08007755       0.00290162
       0.26287795       0.07994980      -0.00069924
       0.26287795       0.07974738      -0.00421826
       0.26287795       0.07948020      -0.00764670
       0.26287795       0.07915542      -0.01097747
       0.26287795       0.07876914      -0.01420990
       0.26287795       0.07831472      -0.01734494
       0.26287795       0.07778550      -0.02038354
       0.26287795       0.07717483      -0.02332664
       0.26287795       0.07647605      -0.02617520
       0.26287795       0.07568252      -0.02893016
       0.26287795       0.07478759      -0.03159247
       0.26287795       0.07378460      -0.03416308
       0.26287795       0.07266689      -0.03664293
       0.26287795       0.07142783      -0.03903297
       0.26287795       0.07006075      -0.04133416
       0.26287795       0.06855900      -0.04354744
       0.26287795       0.06691594      -0.04567375
       0.26287795       0.06512490      -0.04771406
       0.26287795       0.06317924      -0.04966929
       0.26287795       0.06107231      -0.05154041
       0.26287795       0.05879745      -0.05332835
       0.26287795       0.05634801      -0.05503408
       0.26287795       0.05371734      -0.05665853
       0.26287795       0.05089879      -0.05820265
       0.26287795       0.04788571      -0.05966740
       0.26287795       0.04467144      -0.06105371
       0.26287795       0.04124932      -0.06236255
       0.26287795       0.03761272      -0.06359484
       0.26287795       0.03375498      -0.06475156
       0.26287795       0.02966944      -0.06583363
       0.26287795       0.02534945      -0.06684202
       0.26287795       0.02078837      -0.06777766
       0.26287795       0.01597953      -0.06864151
       0.26287795       0.01091629      -0.06943451
       0.26287795       0.00559200      -0.07015761
       0.26287795       0.00000000      -0.07081177

  Cross Section  11
       0.28497468       0.00000994       0.11020047
       0.28497468       0.00710303       0.10824515
       0.28497468       0.01380003       0.10608926
       0.28497468       0.02011166       0.10374236
       0.28497468       0.02604862       0.10121401
       0.28497468       0.03162162       0.09851379
       0.28497468       0.03684137       0.09565126
       0.28497468       0.04171859       0.09263599
       0.28497468       0.04626396       0.08947755
       0.28497468       0.05048822       0.08618551
       0.28497468       0.05440206       0.08276943
       0.28497468       0.05801620       0.07923887
       0.28497468       0.06134134       0.07560342
       0.28497468       0.06438819       0.07187264
       0.28497468       0.06716746       0.06805608
       0.28497468       0.06968986       0.06416333
       0.28497468       0.07196610       0.06020395
       0.28497468       0.07400689       0.05618751
       0.28497468       0.07582294       0.05212357
       0.28497468       0.07742495       0.04802170
       0.28497468       0.07882363       0.04389147
       0.28497468       0.08002969       0.03974245
       0.28497468       0.08105385       0.03558421
       0.28497468       0.08190681       0.03142631
       0.28497468       0.08259928       0.02727832
       0.28497468       0.08314196       0.02314981
       0.28497468       0.08354557       0.01905034
       0.28497468       0.08382082       0.01498949
       0.28497468       0.08397841       0.01097682
       0.28497468       0.08402906       0.00702190
       0.28497468       0.08398347       0.00313429
       0.28497468       0.08385234      -0.00067642
       0.28497468       0.08364640      -0.00440069
       0.28497468       0.08337635      -0.00802894
       0.28497468       0.08304987      -0.01155335
       0.28497468       0.08266257      -0.01497308
       0.28497468       0.08220703      -0.01828907
