ALO_plane__body

Right Surface Points
        x()          y()          z()
  Cross Section   1
      -0.07968099       0.07836176      -0.12947260
      -0.07968099       0.07723026      -0.13372160
      -0.07968099       0.07594810      -0.13790477
      -0.07968099       0.07451530      -0.14201388
      -0.07968099       0.07293186      -0.14604070
      -0.07968099       0.07119779      -0.14997699
      -0.07968099       0.06931310      -0.15381454
      -0.07968099       0.06727779      -0.15754511
      -0.07968099       0.06509188      -0.16116046
      -0.07968099       0.06275536      -0.16465238
      -0.07968099       0.06026825      -0.16801264
      -0.07968099       0.05763056      -0.17123299
      -0.07968099       0.05484228      -0.17430522
      -0.07968099       0.05190344      -0.17722110
      -0.07968099       0.04881403      -0.17997239
      -0.07968099       0.04557407      -0.18255087
      -0.07968099       0.04218356      -0.18494831
      -0.07968099       0.03864252      -0.18715648
      -0.07968099       0.03495093      -0.18916714
      -0.07968099       0.03110883      -0.19097208
      -0.07968099       0.02711620      -0.19256306
      -0.07968099       0.02297307      -0.19393184
      -0.07968099       0.01867943      -0.19507022
      -0.07968099       0.01423529      -0.19596994
      -0.07968099       0.00964067      -0.19662279
      -0.07968099       0.00489557      -0.19702053
      -0.07968099       0.00000000      -0.19715494

  Cross Section   8
      -0.06073836       0.00000000       0.00000000
      -0.06073836       0.00489833      -0.00013726
      -0.06073836       0.00964576      -0.00054343
      -0.06073836       0.01424231      -0.00121012
      -0.06073836       0.01868799      -0.00212891
      -0.06073836       0.02298280      -0.00329141
      -0.06073836       0.02712676      -0.00468921
      -0.06073836       0.03111986      -0.00631391
      -0.06073836       0.03496212      -0.00815710
      -0.06073836       0.03865354      -0.01021038
      -0.06073836       0.04219414      -0.01246535
      -0.06073836       0.04558393      -0.01491360
      -0.06073836       0.04882290      -0.01754673
      -0.06073836       0.05191107      -0.02035633
      -0.06073836       0.05484845      -0.02333401
      -0.06073836       0.05763504      -0.02647136
      -0.06073836       0.06027085      -0.02975997
      -0.06073836       0.06275590      -0.03319144
      -0.06073836       0.06509019      -0.03675737
      -0.06073836       0.06727372      -0.04044935
      -0.06073836       0.06930650      -0.04425899
      -0.06073836       0.07118855      -0.04817787
      -0.06073836       0.07291988      -0.05219759
      -0.06073836       0.07450048      -0.05630976
