  0     0
  0.0428256     0.0626975
  0.0937848     0.132614
  0.136623     0.197731
  0.183485     0.257989
  0.244589     0.332696
  0.287366     0.385716
  0.328095     0.433907
  0.37492     0.486907
  0.417685     0.537508
  0.464498     0.588089
  0.509214     0.624164
  0.564124     0.674706
  0.631168     0.72277
  0.690078     0.763615
  0.769267     0.81162
  0.84231     0.845138
  0.895062     0.869077
  0.94779     0.888177
  1.02082     0.919276
  1.07963     0.940767
  1.1364     0.957428
  1.18506     0.974128
  1.25806     0.997969
  1.32494     1.01458
  1.37359     1.02644
  1.4364     1.03824
  1.4911     1.04765
  1.5519     1.06187
  1.62685     1.07119
  1.69168     1.08297
  1.7565     1.08991
  1.81524     1.09689
  1.87601     1.10627
  1.92868     1.11328
  1.99146     1.11781
