xflr5 v6.43

Plane name :        VTOL_SINGLE_VTail_0008_LAST
Polar name :        T1-25.0 m/s-LLT-0.0kg-x0.140m
Freestream speed :  25.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
  -11.500     0.000  -0.961892   0.037417   0.028247   0.065665   0.000000   0.000000  -0.168745   0.000000  -0.000000   25.0000     0.1267
  -11.000     0.000  -0.937747   0.035560   0.026334   0.061894   0.000000   0.000000  -0.155888  -0.000000  -0.000000   25.0000     0.1275
  -10.500     0.000  -0.911625   0.033552   0.024537   0.058089   0.000000   0.000000  -0.143473   0.000000   0.000000   25.0000     0.1282
  -10.000     0.000  -0.883098   0.031484   0.022935   0.054420   0.000000   0.000000  -0.131220   0.000000   0.000000   25.0000     0.1289
   -9.500     0.000  -0.854009   0.029423   0.021529   0.050952   0.000000   0.000000  -0.119220   0.000000   0.000000   25.0000     0.1295
   -9.000     0.000  -0.823008   0.027316   0.020340   0.047655   0.000000   0.000000  -0.107353  -0.000000  -0.000000   25.0000     0.1302
   -8.500     0.000  -0.791456   0.025250   0.019190   0.044440   0.000000   0.000000  -0.095757  -0.000000  -0.000000   25.0000     0.1309
   -8.000     0.000  -0.758991   0.023200   0.018197   0.041396   0.000000   0.000000  -0.084361  -0.000000  -0.000000   25.0000     0.1317
   -7.500     0.000  -0.724697   0.021131   0.017257   0.038388   0.000000   0.000000  -0.073173   0.000000  -0.000000   25.0000     0.1324
   -7.000     0.000  -0.685174   0.018913   0.016390   0.035304   0.000000   0.000000  -0.062407  -0.000000  -0.000000   25.0000     0.1332
   -6.500     0.000  -0.644869   0.016777   0.015580   0.032357   0.000000   0.000000  -0.052197  -0.000000  -0.000000   25.0000     0.1339
   -6.000     0.000  -0.601443   0.014619   0.014722   0.029341   0.000000   0.000000  -0.043461   0.000000  -0.000000   25.0000     0.1344
   -5.500     0.000  -0.555109   0.012493   0.013832   0.026325   0.000000   0.000000  -0.035982  -0.000000  -0.000000   25.0000     0.1347
   -5.000     0.000  -0.507597   0.010475   0.012936   0.023411   0.000000   0.000000  -0.029545   0.000000   0.000000   25.0000     0.1349
   -4.500     0.000  -0.462411   0.008705   0.011919   0.020624   0.000000   0.000000  -0.023507   0.000000   0.000000   25.0000     0.1351
   -4.000     0.000  -0.417023   0.007085   0.010994   0.018078   0.000000   0.000000  -0.017905   0.000000   0.000000   25.0000     0.1354
   -3.500     0.000  -0.368994   0.005558   0.010660   0.016218   0.000000   0.000000  -0.012096   0.000000   0.000000   25.0000     0.1358
   -3.000     0.000  -0.319268   0.004175   0.010644   0.014819   0.000000   0.000000  -0.006409   0.000000   0.000000   25.0000     0.1363
   -2.500     0.000  -0.268287   0.002962   0.010683   0.013645   0.000000   0.000000  -0.001439   0.000000  -0.000000   25.0000     0.1369
   -2.000     0.000  -0.216703   0.001946   0.010858   0.012804   0.000000   0.000000   0.002919   0.000000  -0.000000   25.0000     0.1375
   -1.500     0.000  -0.164655   0.001133   0.011032   0.012165   0.000000   0.000000   0.006497   0.000000  -0.000000   25.0000     0.1383
   -1.000     0.000  -0.109581   0.000506   0.011220   0.011726   0.000000   0.000000   0.008519   0.000000  -0.000000   25.0000     0.1428
