xflr5 v6.43

Plane name :        VTOL_SINGLE_W1_Bell_A821201
Polar name :        T1-25.0 m/s-LLT-0.0kg-x--0.035m
Freestream speed :  25.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
   13.000     0.000   1.144919   0.038400   0.027466   0.065866   0.000000  -0.000000  -0.154585   0.000000   0.000000   25.0000    -0.0123
   13.500     0.000   1.176895   0.040563   0.029442   0.070005   0.000000  -0.000000  -0.160077  -0.000000  -0.000000   25.0000    -0.0123
   14.000     0.000   1.207697   0.042732   0.031608   0.074340   0.000000  -0.000000  -0.165398  -0.000000  -0.000000   25.0000    -0.0122
   14.500     0.000   1.238222   0.044934   0.033816   0.078750   0.000000  -0.000000  -0.170498  -0.000000  -0.000000   25.0000    -0.0122
   15.000     0.000   1.265747   0.047048   0.036204   0.083252   0.000000  -0.000000  -0.174773  -0.000000  -0.000000   25.0000    -0.0123
   15.500     0.000   1.292593   0.049123   0.038572   0.087694   0.000000  -0.000000  -0.178527   0.000000  -0.000000   25.0000    -0.0125
   16.000     0.000   1.316329   0.051015   0.041312   0.092327   0.000000  -0.000000  -0.182001  -0.000000  -0.000000   25.0000    -0.0126
   16.500     0.000   1.338911   0.052862   0.044067   0.096929   0.000000  -0.000000  -0.184950   0.000000  -0.000000   25.0000    -0.0128
   17.000     0.000   1.360140   0.054666   0.047009   0.101675   0.000000  -0.000000  -0.187694  -0.000000  -0.000000   25.0000    -0.0130
   17.500     0.000   1.380795   0.056451   0.050046   0.106497   0.000000  -0.000000  -0.190295  -0.000000  -0.000000   25.0000    -0.0133
   18.000     0.000   1.400947   0.058236   0.053348   0.111584   0.000000   0.000000  -0.193111  -0.000000  -0.000000   25.0000    -0.0135
   18.500     0.000   1.424361   0.060198   0.056867   0.117065   0.000000  -0.000000  -0.196879   0.000000  -0.000000   25.0000    -0.0136
   19.000     0.000   1.446538   0.062178   0.060731   0.122909   0.000000   0.000000  -0.200864  -0.000000  -0.000000   25.0000    -0.0136
   19.500     0.000   1.465502   0.064025   0.064776   0.128801   0.000000  -0.000000  -0.204893   0.000000   0.000000   25.0000    -0.0136
   20.000     0.000   1.478365   0.065282   0.068955   0.134237   0.000000  -0.000000  -0.207489   0.000000   0.000000   25.0000    -0.0137
   20.500     0.000   1.487049   0.066342   0.073571   0.139913   0.000000  -0.000000  -0.209135   0.000000  -0.000000   25.0000    -0.0139
   21.000     0.000   1.495467   0.067400   0.078271   0.145671   0.000000  -0.000000  -0.210833   0.000000  -0.000000   25.0000    -0.0141
   21.500     0.000   1.500127   0.068150   0.083459   0.151609   0.000000  -0.000000  -0.211893   0.000000  -0.000000   25.0000    -0.0143
   22.000     0.000   1.503513   0.068749   0.088771   0.157520   0.000000  -0.000000  -0.212764   0.000000  -0.000000   25.0000    -0.0144
   22.500     0.000   1.504962   0.069182   0.094371   0.163553   0.000000  -0.000000  -0.213928   0.000000  -0.000000   25.0000    -0.0146
   23.000     0.000   1.505294   0.069521   0.100178   0.169699   0.000000  -0.000000  -0.214980   0.000000   0.000000   25.0000    -0.0147
   23.500     0.000   1.507024   0.069861   0.105765   0.175625   0.000000  -0.000000  -0.216641   0.000000   0.000000   25.0000    -0.0148
   24.000     0.000   1.500651   0.069689   0.112758   0.182448   0.000000  -0.000000  -0.217628   0.000000   0.000000   25.0000    -0.0148
   24.500     0.000   1.500084   0.069887   0.118820   0.188706   0.000000  -0.000000  -0.219414   0.000000  -0.000000   25.0000    -0.0148


