xflr5 v6.43

Plane name :        VTOL_SINGLE_W1_Bell_A821201
Polar name :        T1-25.0 m/s-LLT-0.0kg-x--0.005m
Freestream speed :  25.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
  -12.000     0.000  -0.318248   0.002992   0.032680   0.035672   0.000000   0.000000  -0.137202   0.000000   0.000000   25.0000    -0.1046
  -11.500     0.000  -0.284647   0.002395   0.031454   0.033849   0.000000   0.000000  -0.135933   0.000000   0.000000   25.0000    -0.1148
  -11.000     0.000  -0.253695   0.001922   0.030139   0.032062   0.000000   0.000000  -0.134773   0.000000   0.000000   25.0000    -0.1267
  -10.500     0.000  -0.227665   0.001673   0.028691   0.030364   0.000000  -0.000000  -0.133584   0.000000  -0.000000   25.0000    -0.1387
  -10.000     0.000  -0.202778   0.001344   0.027278   0.028622   0.000000  -0.000000  -0.131709   0.000000  -0.000000   25.0000    -0.1524
   -9.500     0.000  -0.180214   0.001068   0.025856   0.026924   0.000000  -0.000000  -0.129655   0.000000  -0.000000   25.0000    -0.1677
   -9.000     0.000  -0.160329   0.000850   0.024383   0.025234   0.000000   0.000000  -0.127344  -0.000000  -0.000000   25.0000    -0.1840
   -6.000     0.000  -0.203327   0.001219   0.014061   0.015280   0.000000   0.000000  -0.082335   0.000000  -0.000000   25.0000    -0.0957
   -5.500     0.000  -0.182990   0.000970   0.013830   0.014800   0.000000   0.000000  -0.073334   0.000000  -0.000000   25.0000    -0.0938
   -5.000     0.000  -0.142947   0.000597   0.014386   0.014982   0.000000   0.000000  -0.069406   0.000000  -0.000000   25.0000    -0.1113
   -4.500     0.000  -0.096112   0.000275   0.015232   0.015507   0.000000   0.000000  -0.067334   0.000000   0.000000   25.0000    -0.1266
   -4.000     0.000  -0.046920   0.000075   0.016220   0.016295   0.000000   0.000000  -0.065427   0.000000  -0.000000   25.0000    -0.2276
   -3.500     0.000   0.003554   0.000016   0.017232   0.017248   0.000000  -0.000000  -0.064127   0.000000   0.000000   25.0000     2.1189
   -3.000     0.000   0.055168   0.000105   0.018091   0.018196   0.000000  -0.000000  -0.063390   0.000000   0.000000   25.0000     0.2598
   -2.500     0.000   0.101739   0.000327   0.018479   0.018806   0.000000  -0.000000  -0.062053   0.000000   0.000000   25.0000     0.1408
   -2.000     0.000   0.145768   0.000635   0.018660   0.019295   0.000000  -0.000000  -0.061154   0.000000  -0.000000   25.0000     0.0876
   -1.500     0.000   0.188225   0.001027   0.018668   0.019695   0.000000   0.000000  -0.060049   0.000000  -0.000000   25.0000     0.0635
   -1.000     0.000   0.230330   0.001541   0.018626   0.020167   0.000000  -0.000000  -0.058430   0.000000  -0.000000   25.0000     0.0483
   -0.500     0.000   0.271338   0.002146   0.018494   0.020640   0.000000  -0.000000  -0.056755   0.000000   0.000000   25.0000     0.0381
    0.000     0.000   0.312848   0.002840   0.018280   0.021120   0.000000  -0.000000  -0.055282   0.000000  -0.000000   25.0000     0.0309
    0.500     0.000   0.353894   0.003619   0.018104   0.021724   0.000000  -0.000000  -0.054138   0.000000  -0.000000   25.0000     0.0256
    1.000     0.000   0.394488   0.004485   0.017900   0.022385   0.000000  -0.000000  -0.052566   0.000000  -0.000000   25.0000     0.0212
    1.500     0.000   0.434103   0.005435   0.017651   0.023086   0.000000  -0.000000  -0.050428  -0.000000  -0.000000   25.0000     0.0175
    2.000     0.000   0.473696   0.006485   0.017402   0.023887   0.000000  -0.000000  -0.048383  -0.000000  -0.000000   25.0000     0.0144
    2.500     0.000   0.514650   0.007655   0.017166   0.024821   0.000000  -0.000000  -0.046858   0.000000  -0.000000   25.0000     0.0119
    3.000     0.000   0.555054   0.008897   0.016910   0.025807   0.000000  -0.000000  -0.045009   0.000000   0.000000   25.0000     0.0097
    3.500     0.000   0.592072   0.010128   0.016567   0.026696   0.000000  -0.000000  -0.041858   0.000000   0.000000   25.0000     0.0073
    4.000     0.000   0.628610   0.011434   0.016224   0.027657   0.000000  -0.000000  -0.038935   0.000000  -0.000000   25.0000     0.0054
    4.500     0.000   0.665458   0.012821   0.015933   0.028754   0.000000  -0.000000  -0.036201   0.000000  -0.000000   25.0000     0.0037
    5.000     0.000   0.697597   0.014150   0.015621   0.029771   0.000000  -0.000000  -0.031597   0.000000  -0.000000   25.0000     0.0016
    5.500     0.000   0.726255   0.015378   0.015286   0.030665   0.000000  -0.000000  -0.026759   0.000000   0.000000   25.0000    -0.0003
    6.000     0.000   0.749918   0.016449   0.015022   0.031472   0.000000   0.000000  -0.020561  -0.000000  -0.000000   25.0000    -0.0024
    6.500     0.000   0.773608   0.017593   0.014891   0.032484   0.000000  -0.000000  -0.014621   0.000000  -0.000000   25.0000    -0.0043
    7.000     0.000   0.794920   0.018619   0.014967   0.033586   0.000000  -0.000000  -0.008689  -0.000000  -0.000000   25.0000    -0.0061
    7.500     0.000   0.816407   0.019700   0.015212   0.034912   0.000000  -0.000000  -0.003021   0.000000  -0.000000   25.0000    -0.0078
    8.000     0.000   0.838664   0.020774   0.015612   0.036386   0.000000  -0.000000   0.001865   0.000000  -0.000000   25.0000    -0.0092
    8.500     0.000   0.862895   0.022034   0.016158   0.038191   0.000000  -0.000000   0.006027  -0.000000  -0.000000   25.0000    -0.0103
    9.000     0.000   0.888498   0.023361   0.016862   0.040223   0.000000  -0.000000   0.009493  -0.000000  -0.000000   25.0000    -0.0112
